datetime	reltime	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	asin	angle	angle_rad	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed	Motor0	Motor1
2014-03-22_17:04:28_764404	4101293.0	159.0	-12.0	-207.0	9.742748091603053	149.47748091603054	-1.410496183206107	0.75009765625	-0.23876953125	-0.50244140625	0.0	-37.53	0.0	-59.77292424950494	-1.0431574912653567	59.77292424950494	-9631.12227129	149.47748091603054	0.005	0	0.0	50.389892578125	0.2988646212475247	227	235
2014-03-22_17:04:28_816089	4152985.0	297.0	197.0	-114.0	-0.7152671755725195	-38.812595419847334	13.177290076335877	-0.007958984375000006	-0.96484375	-1.548828125	0.0	-69.01	0.0	-58.044966706651	-1.013001164164939	58.044966706651	-6712.378735457805	-38.812595419847334	0.005	0	0.0	50.2841796875	0.290224833533255	228	233
2014-03-22_17:04:28_865120	4202014.0	302.0	-13.0	-72.0	-6.738167938931298	-35.98053435114504	14.391030534351144	0.022802734374999994	-0.899169921875	-0.779052734375	0.0	-76.6	0.0	-56.6601733511976	-0.9888337408585969	56.6601733511976	-3890.989830010964	-35.98053435114504	0.005	0	0.0	49.794921875	0.283300866755988	229	232
2014-03-22_17:04:28_915050	4251945.0	157.0	10.0	-222.0	-14.68473282442748	-16.240076335877863	12.765076335877861	0.52060546875	-0.2392578125	-0.460693359375	0.0	-35.27	0.0	-55.43769114211267	-0.9674989728117395	55.43769114211267	-1122.8272858604282	-16.240076335877863	0.005	0	0.0	49.932861328125	0.27718845571056333	230	231
2014-03-22_17:04:28_965923	4302814.0	242.0	-20.0	-153.0	-8.898473282442747	-4.293511450381679	7.436832061068702	0.5826171875	-0.132568359375	-0.724853515625	0.0	-57.7	0.0	-55.27184008554195	-0.9646045390146938	55.27184008554195	1650.65589487729	-4.293511450381679	0.005	0	0.0	50.178955078125	0.2763592004277098	232	230
2014-03-22_17:04:29_015977	4352904.0	192.0	51.0	-184.0	0.14732824427480828	-1.7133587786259539	3.894847328244275	0.481787109375	-0.160888671875	-0.7724609375	0.0	-46.22	0.0	-55.006620463087266	-0.9599759243121687	55.006620463087266	4409.957724298582	-1.7133587786259539	0.005	0	0.0	50.1630859375	0.2750331023154363	233	229
2014-03-22_17:04:29_066168	4403062.0	221.0	-26.0	-152.0	-0.7000000000000006	-1.0263358778625953	4.7116412213740455	0.4458984375	-0.143798828125	-0.977294921875	0.0	-55.48	0.0	-54.9659048028933	-0.9592653543262356	54.9659048028933	7157.38070277035	-1.0263358778625953	0.005	0	0.0	49.984130859375	0.2748295240144665	234	228
2014-03-22_17:04:29_115860	4452756.0	176.0	36.0	-204.0	0.05572519083969407	-5.621755725190839	6.436832061068702	0.41416015625	-0.205078125	-0.94384765625	0.0	-40.79	0.0	-54.40763562454318	-0.9495224367285023	54.40763562454318	9870.470054320293	-5.621755725190839	0.005	0	0.0	49.865966796875	0.2720381781227159	235	227
2014-03-22_17:04:29_166513	4503405.0	191.0	4.0	-206.0	-4.03587786259542	-6.995801526717557	8.001717557251908	0.57333984375	0.035888671875	-0.873046875	0.0	-42.84	0.0	-53.8324547533191	-0.9394843761486754	53.8324547533191	12570.10983236699	-6.995801526717557	0.005	0	0.0	50.14892578125	0.2691622737665955	236	226
2014-03-22_17:04:29_216535	4553427.0	190.0	38.0	-235.0	-5.822137404580152	-15.064503816793893	4.879580152671756	0.56845703125	0.302978515625	-0.57177734375	0.0	-38.96	0.0	-52.79493186559322	-0.9213775194693408	52.79493186559322	15216.610464781801	-15.064503816793893	0.005	0	0.0	50.1279296875	0.2639746593279661	237	225
2014-03-22_17:04:29_266712	4603605.0	213.0	-52.0	-215.0	-0.8221374045801535	-26.705725190839694	0.9940839694656487	0.455419921875	0.0888671875	-0.5771484375	0.0	-44.74	0.0	-51.320576188640196	-0.8956470539029703	51.320576188640196	17791.635410371877	-26.705725190839694	0.005	0	0.0	50.17529296875	0.256602880943201	238	224
2014-03-22_17:04:29_316448	4653336.0	163.0	-33.0	-179.0	-0.6465648854961841	-38.888931297709924	-0.03645038167938941	0.53330078125	-0.05029296875	-0.830810546875	0.0	-42.32	0.0	-49.247138353246676	-0.859461402325422	49.247138353246676	20238.434272118902	-38.888931297709924	0.005	0	0.0	49.68408203125	0.2462356917662334	239	223
2014-03-22_17:04:29_366775	4703701.0	145.0	26.0	-245.0	-3.119847328244276	-54.95763358778626	5.551335877862596	0.53134765625	-0.512451171875	-0.865478515625	0.0	-30.62	0.0	-46.17285259971549	-0.8058089458938131	46.17285259971549	22554.65213573432	-54.95763358778626	0.005	0	0.0	50.1640625	0.23086426299857746	239	222
2014-03-22_17:04:29_418095	4754986.0	135.0	-29.0	-253.0	-4.356488549618321	-74.78206106870229	3.5513358778625954	0.374853515625	0.88671875	-0.775390625	0.0	-28.09	0.0	-42.09197905081459	-0.7345895122306211	42.09197905081459	24690.737861666574	-74.78206106870229	0.005	0	0.0	50.748046875	0.21045989525407294	240	222
2014-03-22_17:04:29_467831	4804727.0	140.0	54.0	-222.0	-3.677099236641222	-95.2324427480916	-1.0822519083969468	0.389990234375	-0.511962890625	-0.827880859375	0.0	-32.24	0.0	-37.282100782359954	-0.6506474831127392	37.282100782359954	26533.443921551338	-95.2324427480916	0.005	0	0.0	49.426025390625	0.18641050391179978	241	221
2014-03-22_17:04:29_517804	4854696.0	105.0	1.0	-254.0	-5.799236641221375	-116.39274809160305	8.192557251908397	0.27158203125	-1.147705078125	-1.267578125	0.0	-22.46	0.0	-31.250273058210105	-0.5453799835638762	31.250273058210105	28104.769602143053	-116.39274809160305	0.005	0	0.0	50.281982421875	0.15625136529105052	242	220
2014-03-22_17:04:29_567850	4904743.0	97.0	-34.0	-264.0	-0.3335877862595429	-147.91183206106868	-2.128053435114504	0.17783203125	0.800048828125	-0.6904296875	0.0	-20.18	0.0	-23.804854725207	-0.41544249084130896	23.804854725207	29291.112666157158	-147.91183206106868	0.005	0	0.0	49.836181640625	0.119024273626035	242	220
2014-03-22_17:04:29_619113	4956007.0	8.0	207.0	-264.0	1.3229007633587777	-157.50725190839694	-3.8532442748091604	0.452978515625	1.59375	-0.336669921875	0.0	-1.74	0.0	-15.645468196696154	-0.27304482018666937	15.645468196696154	30073.401354769503	-157.50725190839694	0.005	0	0.0	50.0009765625	0.07822734098348078	242	220
2014-03-22_17:04:29_668314	5005204.0	-28.0	112.0	-270.0	-4.4404580152671755	-171.95763358778623	-4.158587786259542	-0.11123046875	-2.0	-0.95751953125	0.0	5.92	0.0	-6.778257236100731	-0.118294192602107	6.778257236100731	30412.714689780383	-171.95763358778623	0.005	0	0.0	50.05908203125	0.03389128618050365	242	220
2014-03-22_17:04:29_718495	5055386.0	-46.0	19.0	-253.0	-7.19618320610687	-201.65229007633587	-2.9219465648854963	-0.010888671875000006	-2.0	-0.3935546875	0.0	10.31	0.0	3.497116079313465	0.061031694228856286	-3.497116079313465	30236.925695415615	-201.65229007633587	0.005	0	0.0	50.266845703125	-0.017485580396567325	242	220
2014-03-22_17:04:29_767602	5104492.0	-104.0	-104.0	-229.0	-15.005343511450382	-232.6446564885496	-10.181488549618322	-0.36416015625	-2.0	-0.501953125	0.0	24.43	0.0	15.186442285616694	0.2650338967821413	-15.186442285616694	29486.186738823064	-232.6446564885496	0.005	0	0.0	49.434814453125	-0.07593221142808347	242	220
2014-03-22_17:04:29_819516	5156442.0	-92.0	-181.0	-199.0	-17.295419847328247	-252.49961832061067	-0.7998091603053435	-1.042626953125	-1.6376953125	-0.4052734375	0.0	24.81	0.0	27.895185569737365	0.48682697329384583	-27.895185569737365	28075.22564235026	-252.49961832061067	0.005	0	0.0	50.580810546875	-0.13947592784868681	242	220
2014-03-22_17:04:29_868192	5205084.0	-501.0	-209.0	36.0	-31.509160305343514	11.011832061068702	-16.181488549618322	-1.180322265625	-1.46875	-0.20361328125	0.0	-85.9	0.0	25.082223116536433	0.437735132923847	-25.082223116536433	26826.803301287906	11.011832061068702	0.005	0	0.0	49.773193359375	-0.12541111558268217	241	221
2014-03-22_17:04:29_919288	5256276.0	-328.0	-26.0	-213.0	-4.616030534351145	12.248473282442747	-9.73110687022901	-0.24501953125	-0.679443359375	-2.0	0.0	57.0	0.0	25.122324219737774	0.4384349776568547	-25.122324219737774	25574.502052621494	12.248473282442747	0.005	0	0.0	49.84814453125	-0.12561162109868887	241	221
2014-03-22_17:04:29_969531	5306421.0	-145.0	59.0	-222.0	1.2999999999999994	-21.698091603053435	3.7498091603053436	-0.994287109375	-0.538330078125	0.241455078125	0.0	33.15	0.0	26.37026105253399	0.4602139799744152	-26.37026105253399	24226.084248386145	-21.698091603053435	0.005	0	0.0	51.134033203125	-0.13185130526266994	240	222
2014-03-22_17:04:30_018898	5355792.0	-155.0	38.0	-179.0	-0.1656488549618329	-7.530152671755724	-1.3952290076335876	-0.7884765625	0.580078125	-0.598876953125	0.0	40.89	0.0	27.02106009693772	0.4715717294404489	-27.02106009693772	22906.643772832358	-7.530152671755724	0.005	0	0.0	48.830078125	-0.1351053004846886	240	222
2014-03-22_17:04:30_069855	5406757.0	-195.0	15.0	-170.0	0.15496183206106817	-0.2629770992366409	0.6200381679389312	-0.794580078125	-0.017822265625	-0.920166015625	0.0	48.92	0.0	27.47210609188313	0.4794433872928993	-27.47210609188313	21517.659186190183	-0.2629770992366409	0.005	0	0.0	50.559814453125	-0.13736053045941565	239	223
2014-03-22_17:04:30_120778	5457902.0	-161.0	-1.0	-197.0	0.5671755725190835	0.6454198473282444	1.1314885496183205	-0.6693359375	0.259765625	-0.83642578125	0.0	39.26	0.0	27.6763144981328	0.48300723382430716	-27.6763144981328	20136.640823149322	0.6454198473282444	0.005	0	0.0	49.89892578125	-0.13838157249066402	239	223
2014-03-22_17:04:30_170773	5507662.0	-186.0	-17.0	-175.0	-2.112213740458016	1.5767175572519085	-1.3875954198473281	-0.76064453125	-0.189208984375	-0.75244140625	0.0	46.75	0.0	27.979451704197746	0.48829758646069366	-27.979451704197746	18718.60996883428	1.5767175572519085	0.005	0	0.0	50.68115234375	-0.13989725852098875	238	224
2014-03-22_17:04:30_220686	5557821.0	-194.0	-20.0	-192.0	0.7656488549618312	-0.2324427480916027	2.2612595419847326	-0.848291015625	-0.017822265625	-0.6904296875	0.0	45.3	0.0	28.337140031157475	0.4945399656397465	-28.337140031157475	17316.23285841049	-0.2324427480916027	0.005	0	0.0	49.489013671875	-0.14168570015578738	237	224
2014-03-22_17:04:30_270546	5607438.0	-173.0	-21.0	-206.0	-2.8374045801526724	0.06526717557251915	-2.0211832061068704	-0.80751953125	-0.100830078125	-0.593994140625	0.0	40.03	0.0	28.567728071560328	0.4985641897305468	-28.567728071560328	15885.726193764664	0.06526717557251915	0.005	0	0.0	50.07421875	-0.14283864035780164	237	225
2014-03-22_17:04:30_321363	5658287.0	-178.0	-27.0	-197.0	-0.7305343511450393	-0.896564885496183	0.9940839694656487	-0.719873046875	0.189697265625	-0.885986328125	0.0	42.1	0.0	28.88240728933863	0.5040559736359272	-28.88240728933863	14439.955808959425	-0.896564885496183	0.005	0	0.0	50.05712890625	-0.14441203644669315	236	225
2014-03-22_17:04:30_371029	5707917.0	-169.0	-17.0	-199.0	-2.0206106870229017	-0.09503816793893094	-1.3112595419847328	-0.8734375	0.12744140625	-0.725341796875	0.0	40.34	0.0	29.116267239233583	0.5081372991140242	-29.116267239233583	12983.296539819652	-0.09503816793893094	0.005	0	0.0	50.029052734375	-0.14558133619616792	236	226
2014-03-22_17:04:30_421190	5758081.0	-186.0	-55.0	-172.0	1.2770992366412206	-0.14847328244274793	4.558969465648855	-0.659326171875	0.646484375	-0.718017578125	0.0	47.24	0.0	29.486074067155887	0.5145911704564727	-29.486074067155887	11509.42476137495	-0.14847328244274793	0.005	0	0.0	49.9853515625	-0.14743037033577944	235	227
2014-03-22_17:04:30_471747	5808639.0	-164.0	55.0	-208.0	1.3839694656488541	0.6225190839694661	-1.4791984732824428	-0.883935546875	-0.0361328125	-0.726806640625	0.0	38.26	0.0	29.630741904424426	0.5171159145623809	-29.630741904424426	10015.647623355319	0.6225190839694661	0.005	0	0.0	50.4130859375	-0.14815370952212212	235	227
2014-03-22_17:04:30_521151	5858044.0	-184.0	45.0	-169.0	-0.4938931297709934	-1.6064885496183203	1.5208015267175572	-0.726220703125	0.2197265625	-0.666259765625	0.0	47.44	0.0	30.065260652107863	0.524699138780242	-30.065260652107863	8518.46223621378	-1.6064885496183203	0.005	0	0.0	49.7978515625	-0.1503263032605393	234	228
2014-03-22_17:04:30_570958	5907842.0	-181.0	-8.0	-165.0	0.6206106870229	-0.27061068702290036	-0.5555343511450382	-0.7396484375	-0.737548828125	-0.824462890625	0.0	47.65	0.0	30.430243978965812	0.5310688303484435	-30.430243978965812	6996.2814039749355	-0.27061068702290036	0.005	0	0.0	50.02197265625	-0.15215121989482908	234	228
2014-03-22_17:04:30_621185	5958067.0	-165.0	-65.0	-192.0	-2.432824427480917	0.7370229007633591	-0.013549618320610746	-0.822900390625	-0.191650390625	-0.7626953125	0.0	40.68	0.0	30.599500379853072	0.5340226942382735	-30.599500379853072	5483.959368233647	0.7370229007633591	0.005	0	0.0	49.423095703125	-0.15299750189926536	233	229
2014-03-22_17:04:30_671092	6007977.0	-189.0	31.0	-157.0	-0.8603053435114512	-1.644656488549618	1.0933206106870228	-0.633935546875	0.603515625	-0.7333984375	0.0	50.29	0.0	31.07403481189523	0.5423042724589046	-31.07403481189523	3926.745108567131	-1.644656488549618	0.005	0	0.0	50.113037109375	-0.15537017405947615	232	229
2014-03-22_17:04:30_725356	6062245.0	-202.0	17.0	-184.0	1.2694656488549612	-0.5148854961832059	-0.6700381679389315	-0.672998046875	0.025390625	-0.78173828125	0.0	47.67	0.0	31.433029165967287	0.5485694444322389	-31.433029165967287	2244.356684725576	-0.5148854961832059	0.005	0	0.0	53.52294921875	-0.15716514582983643	232	230
2014-03-22_17:04:30_772664	6109556.0	-186.0	10.0	-198.0	-1.6923664122137407	0.5309160305343514	-0.2196564885496184	-0.849755859375	-0.1044921875	-0.6328125	0.0	43.21	0.0	31.644111950590784	0.5522532626630154	-31.644111950590784	752.942494335525	0.5309160305343514	0.005	0	0.0	47.130859375	-0.15822055975295393	231	231
2014-03-22_17:04:30_822447	6159363.0	-196.0	-43.0	-197.0	0.6893129770992359	0.03473282442748138	2.368129770992366	-0.655908203125	0.005126953125	-0.634521484375	0.0	44.86	0.0	31.90668968340366	0.5568357710890691	-31.90668968340366	-831.5097521667587	0.03473282442748138	0.005	0	0.0	49.658935546875	-0.1595334484170183	231	231
2014-03-22_17:04:30_871653	6208539.0	-175.0	13.0	-188.0	1.8190839694656482	3.5461832061068708	2.0017175572519084	-0.68935546875	0.208984375	-0.97998046875	0.0	42.95	0.0	31.954891740686662	0.5576769937292612	-31.954891740686662	-2419.541487585576	3.5461832061068708	0.005	0	0.0	49.696044921875	-0.15977445870343332	230	232
2014-03-22_17:04:30_922552	6259573.0	-172.0	14.0	-178.0	0.6053435114503811	-0.15610687022900738	-0.7311068702290077	-0.752099609375	0.048095703125	-0.906982421875	0.0	44.02	0.0	32.20392529523267	0.5620231290616523	-32.20392529523267	-4042.2938238063125	-0.15610687022900738	0.005	0	0.0	50.389892578125	-0.16101962647616336	229	232
2014-03-22_17:04:30_972496	6309381.0	-187.0	-25.0	-202.0	-4.4480916030534345	9.133969465648855	-2.257824427480916	-0.536767578125	0.221435546875	-1.423583984375	0.0	42.79	0.0	31.969414968170977	0.5579304531967012	-31.969414968170977	-5636.3547285974255	9.133969465648855	0.005	0	0.0	49.862060546875	-0.1598470748408549	229	233
2014-03-22_17:04:31_022514	6359402.0	-181.0	15.0	-199.0	-1.2877862595419853	-0.2324427480916027	-4.135687022900763	-0.867578125	-0.08056640625	-0.81884765625	0.0	42.29	0.0	32.18724600133071	0.5617320419080404	-32.18724600133071	-7246.7071636727915	-0.2324427480916027	0.005	0	0.0	50.03076171875	-0.16093623000665358	228	234
2014-03-22_17:04:31_073258	6410144.0	-183.0	-28.0	-176.0	0.08625954198473229	5.8515267175572525	-1.9219465648854963	-0.8333984375	-0.230712890625	-0.67919921875	0.0	46.12	0.0	32.17695490266025	0.5615524415822033	-32.17695490266025	-8868.069041901492	5.8515267175572525	0.005	0	0.0	50.388916015625	-0.16088477451330124	228	234
2014-03-22_17:04:31_122828	6459742.0	-160.0	21.0	-199.0	4.841984732824427	-8.514885496183206	2.30706106870229	-1.0931640625	-0.1240234375	-0.37109375	0.0	38.8	0.0	32.72234633118731	0.5710706166001276	-32.72234633118731	-10487.106188427635	-8.514885496183206	0.005	0	0.0	49.47802734375	-0.16361173165593657	227	235
2014-03-22_17:04:31_173732	6510617.0	-232.0	-15.0	-214.0	2.0938931297709917	-4.507251908396946	2.7421755725190837	-0.89931640625	-0.044921875	-0.491943359375	0.0	47.31	0.0	33.23739582202222	0.5800592639096374	-33.23739582202222	-12166.649575256375	-4.507251908396946	0.005	0	0.0	50.53173828125	-0.16618697911011113	226	236
2014-03-22_17:04:31_223119	6560003.0	-173.0	-12.0	-177.0	2.238931297709923	-1.5606870229007632	5.574236641221374	-0.9017578125	0.100341796875	-0.80078125	0.0	44.35	0.0	33.53538630068018	0.5852597958233888	-33.53538630068018	-13827.961173167414	-1.5606870229007632	0.005	0	0.0	49.5390625	-0.1676769315034009	226	236
2014-03-22_17:04:31_273838	6610720.0	-173.0	-3.0	-225.0	4.0099236641221365	-3.2553435114503815	4.849045801526717	-0.90322265625	-0.037841796875	-0.57861328125	0.0	37.56	0.0	33.775858977854476	0.589456526664127	-33.775858977854476	-15521.916155194936	-3.2553435114503815	0.005	0	0.0	50.15283203125	-0.1688792948892724	225	237
2014-03-22_17:04:31_323628	6660510.0	-191.0	4.0	-188.0	-0.6847328244274817	-1.0568702290076333	2.7498091603053436	-0.915185546875	-0.09326171875	-0.5576171875	0.0	45.46	0.0	34.06122229274144	0.5944366892275993	-34.06122229274144	-17223.546964599012	-1.0568702290076333	0.005	0	0.0	49.9580078125	-0.1703061114637072	224	237
2014-03-22_17:04:31_380340	6717233.0	-127.0	2.0	-188.0	-0.13511450381679468	2.416412213740458	0.9635496183206106	-0.78212890625	-0.10546875	-0.48046875	0.0	34.04	0.0	33.937722517205856	0.5922813702828247	-33.937722517205856	-18988.175966265135	2.416412213740458	0.005	0	0.0	51.99609375	-0.16968861258602927	224	238
2014-03-22_17:04:31_423970	6760859.0	-186.0	1.0	-155.0	0.5442748091603047	4.217938931297709	-0.5097328244274809	-0.734765625	-0.111083984375	-0.27587890625	0.0	50.2	0.0	34.06502837881421	0.5945031130683108	-34.06502837881421	-20619.0974165021	4.217938931297709	0.005	0	0.0	47.876708984375	-0.17032514189407105	223	239
2014-03-22_17:04:31_474680	6811559.0	-181.0	4.0	-205.0	-1.2801526717557254	9.55381679389313	-2.7540076335877863	-0.7865234375	-0.092529296875	-0.5576171875	0.0	41.45	0.0	33.74110263998602	0.5888499588130195	-33.74110263998602	-22318.377108149285	9.55381679389313	0.005	0	0.0	50.3623046875	-0.1687055131999301	222	239
2014-03-22_17:04:31_524323	6861208.0	-137.0	-22.0	-201.0	-1.1885496183206112	13.38587786259542	-3.2883587786259545	-0.832177734375	0.015869140625	-0.749755859375	0.0	34.28	0.0	33.09989415730123	0.5776595838970546	-33.09989415730123	-23963.504879792163	13.38587786259542	0.005	0	0.0	49.701904296875	-0.16549947078650615	222	240
2014-03-22_17:04:31_574375	6911264.0	-187.0	-24.0	-210.0	-3.440458015267176	21.126335877862598	-4.219656488549618	-0.816064453125	0.17138671875	-0.8828125	0.0	41.69	0.0	32.23531094680405	0.562570871671973	-32.23531094680405	-25577.04903559769	21.126335877862598	0.005	0	0.0	50.05517578125	-0.16117655473402023	221	241
2014-03-22_17:04:31_625108	6962023.0	-146.0	-7.0	-176.0	2.101526717557251	31.36297709923664	-0.005916030534351302	-0.7015625	0.339111328125	-0.982177734375	0.0	39.68	0.0	30.83085381673317	0.5380602760337377	-30.83085381673317	-27135.211483569932	31.36297709923664	0.005	0	0.0	50.5390625	-0.15415426908366586	221	241
2014-03-22_17:04:31_675100	7011989.0	-146.0	-36.0	-234.0	1.6129770992366406	42.256106870229004	2.3604961832061067	-0.72890625	-0.04638671875	-0.8935546875	0.0	31.96	0.0	28.782213310764835	0.502307387622423	-28.782213310764835	-28574.84214026662	42.256106870229004	0.005	0	0.0	50.01806640625	-0.14391106655382419	220	242
2014-03-22_17:04:31_725271	7062155.0	-147.0	60.0	-204.0	3.2160305343511446	54.996564885496184	2.673473282442748	-0.58828125	-0.214599609375	-0.64404296875	0.0	35.78	0.0	26.23298287804826	0.4578182003149784	-26.23298287804826	-29883.73092879295	54.996564885496184	0.005	0	0.0	49.894775390625	-0.1311649143902413	220	242
2014-03-22_17:04:31_776322	7113205.0	-136.0	-42.0	-209.0	3.643511450381679	72.0118320610687	-1.624236641221374	-0.83388671875	0.011962890625	-0.750244140625	0.0	33.06	0.0	22.77246399920195	0.3974252006841527	-22.77246399920195	-31044.420512935867	72.0118320610687	0.005	0	0.0	50.968994140625	-0.11386231999600975	220	243
2014-03-22_17:04:31_825437	7162325.0	-106.0	-43.0	-257.0	-0.15801526717557302	83.51564885496182	-3.1814885496183205	-0.75673828125	0.602294921875	-0.873046875	0.0	22.42	0.0	18.741473849582583	0.32707633245344825	-18.741473849582583	-31965.82750461886	83.51564885496182	0.005	0	0.0	49.1640625	-0.09370736924791291	220	243
2014-03-22_17:04:31_876161	7213051.0	-128.0	6.0	-230.0	2.3458015267175565	98.46221374045801	-2.074618320610687	-0.5130859375	0.013427734375	-1.01611328125	0.0	29.1	0.0	14.082302698143993	0.24576444499378697	-14.082302698143993	-32676.024571526308	98.46221374045801	0.005	0	0.0	50.431884765625	-0.07041151349071996	220	243
2014-03-22_17:04:31_929573	7266952.0	-76.0	-15.0	-228.0	4.055725190839694	111.12633587786259	-1.7998091603053434	-0.191552734375	0.1904296875	-0.836669921875	0.0	18.44	0.0	8.774071116910827	0.15312515038238791	-8.774071116910827	-33110.70953425288	111.12633587786259	0.005	0	0.0	49.5419921875	-0.043870355584554134	220	243
2014-03-22_17:04:31_977086	7314014.0	-27.0	-7.0	-258.0	2.551908396946564	130.4698473282443	-0.14332061068702295	-0.531640625	0.3837890625	-1.01513671875	0.0	5.97	0.0	2.2605078989615146	0.039450399632836204	-2.2605078989615146	-33224.87622078666	130.4698473282443	0.005	0	0.0	50.5048828125	-0.011302539494807574	220	244
2014-03-22_17:04:32_027139	7364034.0	-48.0	56.0	-248.0	3.4603053435114495	140.21030534351146	-3.5326335877862594	-0.19033203125	0.26220703125	-1.194580078125	0.0	10.95	0.0	-4.540608178715455	-0.07924272563203237	4.540608178715455	-32994.38603691784	140.21030534351146	0.005	0	0.0	50.761962890625	0.022703040893577272	220	243
2014-03-22_17:04:32_077640	7414574.0	-61.0	-11.0	-244.0	7.132061068702289	155.50801526717558	-0.47156488549618325	0.382666015625	-0.654541015625	-1.252685546875	0.0	14.04	0.0	-11.77856259968039	-0.20555955671344486	11.77856259968039	-32406.260206485895	155.50801526717558	0.005	0	0.0	49.931884765625	0.05889281299840195	220	243
2014-03-22_17:04:32_127474	7464440.0	33.0	14.0	-252.0	2.506106870229007	162.29427480916033	0.490267175572519	-0.140771484375	-0.23828125	-0.892578125	0.0	-7.46	0.0	-19.563788706428493	-0.3414273770755409	19.563788706428493	-31438.01506024816	162.29427480916033	0.005	0	0.0	49.49169921875	0.09781894353214247	220	243
2014-03-22_17:04:32_178647	7515536.0	99.0	-6.0	-240.0	6.246564885496182	173.64541984732827	-6.318893129770992	0.14658203125	0.61767578125	-1.090087890625	0.0	-22.42	0.0	-28.303073763860002	-0.49394544090506115	28.303073763860002	-29993.991684021614	173.64541984732827	0.005	0	0.0	51.02001953125	0.14151536881930002	220	242
2014-03-22_17:04:32_228480	7565377.0	95.0	88.0	-245.0	6.406870229007633	191.6759541984733	-3.051717557251908	0.704931640625	-0.068603515625	-0.5517578125	0.0	-21.2	0.0	-37.41331107051509	-0.6529373659775758	37.41331107051509	-28151.157761070044	191.6759541984733	0.005	0	0.0	49.256103515625	0.18706655535257546	220	242
2014-03-22_17:04:32_279438	7616397.0	129.0	42.0	-238.0	4.109160305343511	205.29427480916033	-1.960114503816794	0.266455078125	-0.211181640625	-0.534912109375	0.0	-28.46	0.0	-47.422463056357664	-0.8276171563064165	47.422463056357664	-25749.677748356222	205.29427480916033	0.005	0	0.0	50.64013671875	0.23711231528178833	221	241
2014-03-22_17:04:32_328531	7665427.0	491.0	0.0	-129.0	0.7122137404580147	90.30954198473282	-34.03645038167939	1.67734375	1.99993896484375	1.5849609375	0.0	-75.28	0.0	-52.32929835296065	-0.9132512801563814	52.32929835296065	-23177.90225591294	90.30954198473282	0.005	0	0.0	49.14599609375	0.26164649176480326	222	240
2014-03-22_17:04:32_379493	7716388.0	70.0	66.0	-273.0	2.6511450381679382	-30.2324427480916	-12.87614503816794	0.465185546875	1.348876953125	-1.135986328125	0.0	-14.38	0.0	-50.074331473546145	-0.8738975824353603	50.074331473546145	-20649.441920784837	-30.2324427480916	0.005	0	0.0	50.494140625	0.2503716573677307	223	239
2014-03-22_17:04:32_429453	7766343.0	238.0	11.0	-179.0	16.170229007633587	-13.064503816793893	-4.586068702290076	0.543310546875	-0.375	-0.80859375	0.0	-53.06	0.0	-49.49364701997257	-0.8637634732979507	49.49364701997257	-18174.07081542094	-13.064503816793893	0.005	0	0.0	50.013916015625	0.24746823509986285	224	238
2014-03-22_17:04:32_480102	7816992.0	183.0	-11.0	-192.0	3.3152671755725183	15.668320610687024	0.5513358778625953	0.6275390625	0.209228515625	-0.70361328125	0.0	-43.63	0.0	-50.145978742823864	-0.8751479710789506	50.145978742823864	-15660.601572301624	15.668320610687024	0.005	0	0.0	50.123046875	0.2507298937141193	225	237
2014-03-22_17:04:32_529278	7866170.0	110.0	-67.0	-250.0	-2.440458015267176	27.798091603053436	5.917748091603054	1.019873046875	0.110107421875	-0.5517578125	0.0	-23.75	0.0	-50.96992152884234	-0.8895274263323271	50.96992152884234	-13131.31876706081	27.798091603053436	0.005	0	0.0	49.623046875	0.2548496076442117	226	236
2014-03-22_17:04:32_580646	7917541.0	272.0	48.0	-175.0	10.96412213740458	5.660687022900763	-2.960114503816794	0.862646484375	-0.174072265625	-0.08203125	0.0	-57.25	0.0	-51.3735726919423	-0.8965719492485568	51.3735726919423	-10555.955045978146	5.660687022900763	0.005	0	0.0	50.130126953125	0.2568678634597115	227	235
2014-03-22_17:04:32_630394	7967290.0	120.0	19.0	-227.0	3.2541984732824423	-0.11030534351145027	-3.8150763358778628	0.79501953125	0.025146484375	-0.385009765625	0.0	-27.86	0.0	-50.89794941261666	-0.8882713684575334	50.89794941261666	-7993.499273950822	-0.11030534351145027	0.005	0	0.0	50.344970703125	0.2544897470630833	228	234
2014-03-22_17:04:32_680667	8017810.0	180.0	2.0	-185.0	-1.4709923664122146	-4.156106870229007	0.8337786259541984	0.8052734375	0.249755859375	-0.6875	0.0	-44.22	0.0	-50.56237542293041	-0.882414928846953	50.56237542293041	-5486.057255449176	-4.156106870229007	0.005	0	0.0	49.591064453125	0.25281187711465203	229	233
2014-03-22_17:04:32_729947	8066843.0	181.0	26.0	-198.0	-2.745801526717558	-0.39274809160305324	5.7116412213740455	0.712255859375	0.249267578125	-0.797607421875	0.0	-42.43	0.0	-50.380553698855906	-0.8792417748491432	50.380553698855906	-2963.54868752377	-0.39274809160305324	0.005	0	0.0	50.069091796875	0.2519027684942795	230	232
