datetime	reltime	speed	adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	avgy	error	integral	derivative	Kp	Ki	Kd	dt	diff_speed
2014-02-01_22:41:53_407368	605428.796875	25.0	218.0	307.0	-256.0	-2.0076335877862594	37.465648854961835	-0.9236641221374046	-0.60986328125	-0.0576171875	1.09368896484375	0.0	-25.1	-28.103146342928202	-0.9805703539053804	28.103146342928202	31.8949434056357	125.08751135611514	0.1	0.01	5	0.0365517578125	628.5668208489249
2014-02-01_22:41:53_444128	609103.171875	25.0	61.0	34.0	-227.0	-11.236641221374045	24.96946564885496	4.1679389312977095	-0.6689453125	0.023681640625	1.99993896484375	0.0	-4.26	-28.704148736498016	-1.001540430443057	28.704148736498016	32.959288475447856	16.208335609675856	0.1	0.01	5	0.037079833984375	84.24168580678356
2014-02-01_22:41:53_480856	612774.578125	10.0	-38.0	-188.0	-89.0	-28.84732824427481	16.908396946564885	2.9083969465648853	-1.50146484375	-0.7158203125	1.87548828125	0.0	32.35	-24.59869685125668	-0.8582936793878814	24.59869685125668	33.861566994400405	-111.92637776604597	0.1	0.01	5	0.036679931640625	-556.8334034751601
2014-02-01_22:41:53_517670	616456.484375	10.0	78.0	46.0	-512.0	-111.74809160305344	17.946564885496183	2.732824427480916	-1.63525390625	-1.28515625	1.99993896484375	0.0	-2.57	-24.5082528118714	-0.8551379208608304	24.5082528118714	34.756363543900235	-2.4772395287177904	0.1	0.01	5	0.036510009765625	-9.587808726962809
2014-02-01_22:41:53_555783	620267.984375	10.0	-64.0	-43.0	162.0	-46.152671755725194	-40.74809160305343	14.435114503816793	-0.664306640625	0.74951171875	1.99993896484375	0.0	-7.44	-17.982150096688745	-0.6274302197030267	17.982150096688745	35.41591684898469	-177.92854294892072	0.1	0.01	5	0.03667822265625	-887.4903405664448
2014-02-01_22:41:53_592478	623948.875	10.0	234.0	303.0	-512.0	55.152671755725194	-67.07633587786259	11.465648854961833	-0.508056640625	-0.3037109375	1.09368896484375	0.0	-15.31	-9.502309081641277	-0.33155300354645073	9.502309081641277	35.7767772439186	-223.29430278132062	0.1	0.01	5	0.03797607421875	-1115.1635152259998
2014-02-01_22:41:53_629523	627641.671875	10.0	-40.0	190.0	132.0	-12.931297709923664	-65.00763358778626	13.106870229007633	-1.3193359375	0.8515625	1.07568359375	0.0	27.62	1.91522716097508	0.06682579068301046	-1.91522716097508	35.706367396175935	-310.5698453318232	0.1	0.01	5	0.03676318359375	-1552.6836857012518
2014-02-01_22:41:53_666262	631315.5	10.0	11.0	102.0	-218.0	-9.053435114503817	-43.47328244274809	4.351145038167939	-0.863037109375	0.18994140625	1.99993896484375	0.0	-12.54	5.615179015891406	0.19592390146166805	-5.615179015891406	35.500228910272234	-100.78609011051068	0.1	0.01	5	0.0367109375	-504.1369661650399
2014-02-01_22:41:53_702885	634978.796875	10.0	151.0	126.0	-365.0	-29.603053435114504	-21.709923664122137	-0.48091603053435117	-0.42626953125	-0.1552734375	1.99993896484375	0.0	-9.53	6.678469767725445	0.23302406726187874	-6.678469767725445	35.25431578348808	-28.876681913197167	0.1	0.01	5	0.03682177734375	-144.69871338492348
2014-02-01_22:41:53_739963	638685.671875	25.0	87.0	72.0	-300.0	26.786259541984734	5.076335877862595	-1.816793893129771	-0.401611328125	-0.560302734375	0.810302734375	0.0	-6.75	4.739104675754874	0.16535605986583649	-4.739104675754874	35.0816173017456	53.219079187149255	0.1	0.01	5	0.036441162109375	265.97230164118827
2014-02-01_22:41:53_776811	642371.484375	25.0	108.0	130.0	-229.0	16.358778625954198	8.038167938931299	-1.2671755725190839	-0.477294921875	-0.32080078125	1.10205078125	0.0	-14.8	1.8300396275832105	0.06385344129739046	-1.8300396275832105	35.01415648304238	78.91550117100444	0.1	0.01	5	0.036863037109375	394.7446434570943
2014-02-01_22:41:53_813803	646070.1875	25.0	29.0	40.0	-200.0	-7.320610687022901	31.938931297709924	-6.572519083969466	-0.326171875	0.2998046875	0.046630859375	0.0	-5.66	-2.7044138343522626	-0.09436196211975795	2.7044138343522626	35.11357604406173	123.34633695775382	0.1	0.01	5	0.036761962890625	617.353261932645
2014-02-01_22:41:53_850603	649749.78125	25.0	-20.0	246.0	-129.0	0.32061068702290074	31.6793893129771	-4.824427480916031	-0.172119140625	0.23193359375	1.849853515625	0.0	-31.18	-9.305613880898802	-0.3246899469957712	9.305613880898802	35.45557552921187	179.61494520018218	0.1	0.01	5	0.036751953125	899.3598431442929
2014-02-01_22:41:53_887302	653426.1875	25.0	-54.0	-141.0	-218.0	-11.442748091603054	47.717557251908396	-7.99236641221374	-0.8349609375	-0.550537109375	0.324462890625	0.0	16.45	-12.389271642577313	-0.43228442577031795	12.389271642577313	35.91132589658134	83.82719224712248	0.1	0.01	5	0.036785888671875	420.73400165883595
2014-02-01_22:41:53_924188	657112.375	25.0	91.0	-107.0	-144.0	-24.862595419847327	28.16793893129771	-6.8320610687022905	-0.843994140625	-0.5361328125	1.919189453125	0.0	18.31	-12.641514201846508	-0.4410856316066472	12.641514201846508	36.373815199846746	6.894706261955955	0.1	0.01	5	0.0365849609375	36.101420881962895
2014-02-01_22:41:53_961047	660794.375	25.0	125.0	-188.0	-373.0	-3.931297709923664	29.69465648854962	2.9160305343511452	-1.230712890625	-0.264892578125	1.14990234375	0.0	13.38	-13.560189034186864	-0.47313988256060235	13.560189034186864	36.872476584969654	24.981690500086955	0.1	0.01	5	0.03677392578125	126.63319616970315
2014-02-01_22:41:53_997713	664460.984375	10.0	3.0	308.0	37.0	-31.15267175572519	21.770992366412212	5.267175572519084	-1.482666015625	-0.5390625	1.28118896484375	0.0	41.59	-10.614477703354076	-0.37035860793280095	10.614477703354076	37.261029699687796	-80.47081867899466	0.1	0.01	5	0.03660595703125	-400.920035327641
2014-02-01_22:41:54_034610	668150.6875	25.0	-17.0	276.0	-156.0	-78.27480916030534	6.297709923664122	6.656488549618321	-0.947509765625	0.624755859375	1.93743896484375	0.0	-30.27	-13.323406516523908	-0.4648781059498921	13.323406516523908	37.74847901778843	74.04289730637167	0.1	0.01	5	0.0365859375	371.92431197368865
2014-02-01_22:41:54_071318	671827.484375	10.0	11.0	68.0	-245.0	6.076335877862595	-41.786259541984734	9.84732824427481	-0.56396484375	0.492431640625	1.99993896484375	0.0	-7.76	-7.813554616257248	-0.2726292608603366	7.813554616257248	38.03575114433287	-149.86322992099397	0.1	0.01	5	0.036765869140625	-748.1544366319008
2014-02-01_22:41:54_108126	675501.984375	10.0	-37.0	33.0	33.0	91.66412213740458	-60.587786259541986	1.4274809160305344	-0.38134765625	0.670654296875	1.984375	0.0	22.51	2.363102590298358	0.08245298640259448	-2.363102590298358	37.949327705630694	-278.2634591556136	0.1	0.01	5	0.036572021484375	-1391.1741127600415
2014-02-01_22:41:54_144907	679180.1875	10.0	118.0	149.0	-156.0	-22.068702290076335	-80.66412213740458	9.114503816793894	-0.319091796875	-0.338623046875	-1.509521484375	0.0	-21.85	9.491276289645407	0.3311680491851154	-9.491276289645407	37.60082685598865	-194.13285818550582	0.1	0.01	5	0.036718017578125	-971.2374102879338
2014-02-01_22:41:54_181577	682847.28125	10.0	165.0	99.0	-501.0	-33.770992366412216	-102.82442748091603	-0.5954198473282443	-0.28515625	0.068359375	-2.0	0.0	-5.59	20.12738722845262	0.7022814804065812	-20.12738722845262	36.86353845092413	-290.35737168743435	0.1	0.01	5	0.036631103515625	-1453.4309617755077
2014-02-01_22:41:54_218195	686509.296875	10.0	225.0	222.0	-503.0	47.725190839694655	-67.29770992366412	10.633587786259541	0.652587890625	-0.212646484375	0.560791015625	0.0	-11.91	24.85634557038178	0.8672835160635652	-24.85634557038178	35.95479506888822	-129.34853233438517	0.1	0.01	5	0.036559814453125	-648.8687482782751
2014-02-01_22:41:54_255053	690194.984375	10.0	-38.0	7.0	-22.0	-30.770992366412212	-31.47328244274809	12.351145038167939	-0.494384765625	-0.290771484375	0.725830078125	0.0	-8.83	25.188845490639945	0.8788850485219799	-25.188845490639945	35.03612786369663	-9.116782518960575	0.1	0.01	5	0.03647119140625	-47.752435865229906
2014-02-01_22:41:54_291906	693883.890625	10.0	64.0	-92.0	-347.0	-15.900763358778626	-30.27480916030534	0.6335877862595419	-0.520751953125	-0.022705078125	-0.589599609375	0.0	7.43	26.998744468799213	0.942035745596623	-26.998744468799213	34.04427994494709	-49.26662556016562	0.1	0.01	5	0.03673681640625	-248.69255944825855
2014-02-01_22:41:54_328813	697570.578125	25.0	-28.0	102.0	56.0	-14.198473282442748	5.00763358778626	2.969465648854962	-0.20166015625	0.5126953125	1.43359375	0.0	30.63	26.767211182412293	0.933957124299103	-26.767211182412293	33.05857870014749	6.28740240024414	0.1	0.01	5	0.036824951171875	29.090876669980947
2014-02-01_22:41:54_365578	701247.46875	25.0	129.0	88.0	-397.0	-8.572519083969466	1.5725190839694656	-3.7480916030534353	-0.048828125	0.123779296875	0.34765625	0.0	-6.25	23.279257715325095	0.8122560263546788	-23.279257715325095	32.204322013278016	95.049847320412	0.1	0.01	5	0.036696044921875	473.2433540506603
2014-02-01_22:41:54_402182	704907.984375	25.0	29.0	37.0	-98.0	-32.778625954198475	48.37404580152672	-4.312977099236641	-0.54248046875	-0.064697265625	1.358642578125	0.0	-10.35	14.210076814984589	0.49581565997852717	-14.210076814984589	31.68440527699851	247.87383873241546	0.1	0.01	5	0.036587890625	1238.265030033349
2014-02-01_22:41:54_439069	708595.984375	25.0	137.0	150.0	-304.0	-24.587786259541986	25.091603053435115	-8.595419847328245	-0.191650390625	-0.178466796875	1.3876953125	0.0	-13.14	8.486819296187209	0.29612070119285444	-8.486819296187209	31.37089645353982	154.93105365175944	0.1	0.01	5	0.036940673828125	774.1202952937139
2014-02-01_22:41:54_476300	712324.875	25.0	147.0	-115.0	-124.0	-37.89312977099237	41.7557251908397	-4.816793893129771	-0.028076171875	-0.3681640625	1.99993896484375	0.0	21.43	4.88036746609177	0.17028497788177843	-4.88036746609177	31.193240830908795	99.0726323150501	0.1	0.01	5	0.036402099609375	495.1870572369504
2014-02-01_22:41:54_513313	716020.578125	25.0	-9.0	452.0	-206.0	-13.061068702290076	44.19083969465649	-8.916030534351146	-0.4287109375	0.3232421875	0.9326171875	0.0	-32.76	-4.176500483058794	-0.14572576702926707	4.176500483058794	31.34837702292429	243.824557462705	0.1	0.01	5	0.03714501953125	1219.8539211320601
2014-02-01_22:41:54_550124	719701.6875	25.0	47.0	363.0	-19.0	17.748091603053435	30.00763358778626	-4.732824427480916	-0.687744140625	0.661376953125	1.704345703125	0.0	-43.52	-11.682391986877564	-0.40762009723927295	11.682391986877564	31.77962157087739	203.33420370133388	0.1	0.01	5	0.0369140625	1018.1570539210659
2014-02-01_22:41:54_587069	723396.28125	25.0	135.0	511.0	-315.0	25.549618320610687	26.14503816793893	-0.8320610687022901	-0.3681640625	0.771728515625	1.99993896484375	0.0	-29.19	-16.505732452724818	-0.5759152984202658	16.505732452724818	32.38130306947328	132.317126990713	0.1	0.01	5	0.036452880859375	663.5600212295321
2014-02-01_22:41:54_624028	727092.59375	25.0	84.0	167.0	-172.0	34.05343511450382	-1.8625954198473282	0.7022900763358778	-0.474853515625	0.6669921875	1.985595703125	0.0	-22.09	-16.84259546007836	-0.5876690669950579	16.84259546007836	33.001798102414156	9.143743393771446	0.1	0.01	5	0.0368408203125	47.73299449588921
2014-02-01_22:41:54_661416	730830.59375	10.0	136.0	113.0	-181.0	41.98473282442748	-18.52671755725191	-0.183206106870229	-0.71337890625	0.508056640625	-2.0	0.0	-16.0	-14.55437984477703	-0.507829024590964	14.55437984477703	33.538675631590685	-62.03194848353487	0.1	0.01	5	0.0368876953125	-308.36891767688076
2014-02-01_22:41:54_698189	734508.171875	10.0	298.0	251.0	-264.0	2.045801526717557	-28.106870229007633	4.0458015267175576	-0.069091796875	0.171630859375	0.615234375	0.0	-21.79	-11.906569235097638	-0.4154420528645373	11.906569235097638	33.98157326386558	-71.18200244973673	0.1	0.01	5	0.03719775390625	-354.3795395925352
2014-02-01_22:41:54_734864	738175.984375	10.0	69.0	110.0	-512.0	47.152671755725194	-43.79389312977099	4.648854961832061	-0.16357421875	-0.466796875	1.99993896484375	0.0	-6.07	-6.141138719126675	-0.21427560080693214	6.141138719126675	34.20691677176256	-157.12149377851526	0.1	0.01	5	0.036694091796875	-784.651285852946
2014-02-01_22:41:54_771511	741840.484375	10.0	9.0	-64.0	-162.0	-21.297709923664122	-55.97709923664122	4.122137404580153	-0.84765625	-0.646728515625	1.99993896484375	0.0	10.78	2.1490472212761227	0.07498420171933436	-2.1490472212761227	34.12835639881741	-226.7810142846925	0.1	0.01	5	0.036555908203125	-1133.778692581602
2014-02-01_22:41:54_808212	745510.984375	10.0	-72.0	-12.0	177.0	-28.862595419847327	-35.458015267175576	-12.717557251908397	-0.982177734375	-0.243408203125	-2.0	0.0	-1.94	5.915527290114969	0.20640360398168073	-5.915527290114969	33.91230967288053	-103.12915198446406	0.1	0.01	5	0.03652197265625	-515.8981895546029
2014-02-01_22:41:54_845180	749207.6875	25.0	118.0	269.0	-417.0	87.6412213740458	-9.244274809160306	-4.1679389312977095	-0.87451171875	-0.1083984375	-0.891357421875	0.0	-16.42	4.769778247781332	0.16642631708936956	-4.769778247781332	33.73823605676937	31.3945845535213	0.1	0.01	5	0.0364951171875	156.8333273033961
2014-02-01_22:41:54_882413	752937.796875	10.0	113.0	71.0	-512.0	-24.16030534351145	-24.282442748091604	-0.9083969465648855	0.1591796875	-0.00146484375	0.485107421875	0.0	-3.95	6.788769426758626	0.23687262479967292	-6.788769426758626	33.48756704386106	-54.67953709041196	0.1	0.01	5	0.036924072265625	-273.7416867242971
2014-02-01_22:41:54_919114	756601.0	25.0	48.0	185.0	-179.0	13.427480916030534	25.53435114503817	-5.694656488549619	-0.08837890625	0.431884765625	-0.01568603515625	0.0	-22.98	0.7517575736573759	0.0262302014535023	-0.7517575736573759	33.45962629245948	162.4283226173842	0.1	0.01	5	0.037167236328125	812.4010335924798
2014-02-01_22:41:54_956197	760308.78125	10.0	40.0	-94.0	-110.0	44.61832061068702	6.0458015267175576	-14.374045801526718	-0.650146484375	-0.2490234375	-0.305908203125	0.0	20.27	1.9937343218625543	0.06956504961139408	-1.9937343218625543	33.387062345869	-34.12399388674661	0.1	0.01	5	0.03639599609375	-170.48547224246062
2014-02-01_22:41:54_993503	764043.0	25.0	177.0	511.0	-182.0	-59.282442748091604	28.015267175572518	-1.282442748091603	0.0107421875	-0.115966796875	0.217529296875	0.0	-35.21	-5.065362079719205	-0.17673977947380337	5.065362079719205	33.57427298382706	190.998116451401	0.1	0.01	5	0.036958984375	955.8328611948151
2014-02-01_22:41:55_030456	767734.890625	25.0	83.0	49.0	-127.0	13.702290076335878	28.572519083969464	-9.213740458015268	-0.246826171875	0.292724609375	-1.989990234375	0.0	-10.55	-9.050344253309106	-0.3157831211901293	9.050344253309106	33.91184242816002	106.83864052196493	0.1	0.01	5	0.037299072265625	535.4373554594372
2014-02-01_22:41:55_067486	771437.78125	10.0	53.0	-72.0	-291.0	5.312977099236641	-0.6717557251908397	2.8091603053435112	0.1259765625	0.235107421875	1.7373046875	0.0	6.95	-7.3703327648093	-0.2571644370135834	7.3703327648093	34.18347589825525	-45.584381463024194	0.1	0.01	5	0.03685498046875	-226.8430392796575
2014-02-01_22:41:55_104659	775155.6875	25.0	-70.0	-65.0	-295.0	-3.0763358778625953	16.778625954198475	-0.1984732824427481	-0.15234375	0.418212890625	1.30029296875	0.0	6.22	-7.999251468417527	-0.2791085648435983	7.999251468417527	34.47735855437596	17.118665421640458	0.1	0.01	5	0.03673876953125	86.7380258405878
2014-02-01_22:41:55_141260	778815.796875	10.0	-98.0	30.0	18.0	21.106870229007633	5.480916030534351	-0.6870229007633588	-0.347412109375	0.055908203125	1.5869140625	0.0	29.53	-4.899188318643166	-0.17094167196940563	4.899188318643166	34.65836897044087	-83.90563096095275	0.1	0.01	5	0.036947021484375	-418.691652283195
2014-02-01_22:41:55_177991	782488.984375	10.0	160.0	158.0	-512.0	53.36641221374046	-6.129770992366412	1.0229007633587786	0.049560546875	0.013671875	1.99993896484375	0.0	-8.58	-4.544619788151457	-0.15857012519718972	4.544619788151457	34.8245061123399	-9.699090411147807	0.1	0.01	5	0.036556884765625	-47.69274501580049
2014-02-01_22:41:55_214787	786167.78125	10.0	275.0	177.0	-400.0	77.99236641221374	-19.603053435114504	2.4656488549618323	-0.248291015625	0.78662109375	1.984375	0.0	-11.94	-2.9691199400739987	-0.10359804396629443	2.9691199400739987	34.93325592920749	-43.014766822143585	0.1	0.01	5	0.036626953125	-214.42758955741846
2014-02-01_22:41:55_251970	789886.59375	25.0	268.0	213.0	-512.0	37.10687022900763	-4.3816793893129775	6.511450381679389	-0.24658203125	0.0029296875	1.99993896484375	0.0	-11.3	-3.283933405284773	-0.11458246354796836	3.283933405284773	35.0536999593855	8.583459498251536	0.1	0.01	5	0.0366767578125	43.59622783138001
2014-02-01_22:41:55_289014	793590.875	10.0	-46.0	-24.0	264.0	-70.85496183206106	-24.610687022900763	6.106870229007634	-1.336181640625	-0.08056640625	0.96142578125	0.0	-2.6	-0.2801976768240014	-0.00977661119413822	0.2801976768240014	35.064064400307274	-81.204551143656	0.1	0.01	5	0.03698974609375	-405.6440953065945
2014-02-01_22:41:55_325702	797263.28125	10.0	153.0	170.0	-512.0	62.12213740458015	-40.083969465648856	9.106870229007633	0.15234375	0.191162109375	0.2236328125	0.0	-9.19	3.5905059442517637	0.12527934208833788	-3.5905059442517637	34.93178370963067	-105.06283486141079	0.1	0.01	5	0.036841796875	-525.3239070643828
2014-02-01_22:41:55_362561	800952.484375	25.0	33.0	219.0	-128.0	45.656488549618324	5.877862595419847	-8.84732824427481	-0.766845703125	0.53466796875	1.613525390625	0.0	-29.86	-0.4475736067354897	-0.01561666457555791	0.4475736067354897	34.94815063285764	110.42624223606012	0.1	0.01	5	0.036568115234375	552.5254500473028
2014-02-01_22:41:55_399303	804626.171875	25.0	172.0	78.0	-347.0	87.95419847328245	-2.0610687022900764	-2.6106870229007635	-0.90087890625	0.195068359375	-0.80908203125	0.0	-6.34	-0.790908166220753	-0.0275962374815336	0.790908166220753	34.97738160232224	9.289671598869347	0.1	0.01	5	0.036958740234375	46.87722262699204
2014-02-01_22:41:55_436089	808298.390625	25.0	2.0	18.0	-7.0	53.12213740458015	-12.625954198473282	-13.0	0.126953125	-0.263427734375	0.532958984375	0.0	-34.39	-2.6641724147135504	-0.09295786513306177	2.6641724147135504	35.07466877531686	51.29863251941525	0.1	0.01	5	0.036516845703125	257.1103265263008
2014-02-01_22:41:55_472812	811992.984375	25.0	-81.0	116.0	-38.0	49.099236641221374	28.17557251908397	-17.14503816793893	-0.759765625	0.488037109375	1.20361328125	0.0	-35.95	-9.310034414950232	-0.3248441875418783	9.310034414950232	35.41467141398745	181.9785992871622	0.1	0.01	5	0.03652001953125	911.178146591446
2014-02-01_22:41:55_509677	815657.59375	25.0	63.0	460.0	-316.0	26.022900763358777	19.412213740458014	-4.595419847328245	0.2138671875	0.296875	1.99993896484375	0.0	-27.77	-13.451137375293717	-0.46933487003816177	13.451137375293717	35.907953126391135	112.92237965479374	0.1	0.01	5	0.036672119140625	566.3160915427619
2014-02-01_22:41:55_546789	819368.6875	10.0	201.0	215.0	-512.0	-12.625954198473282	-2.4885496183206106	0.03816793893129771	-0.036376953125	0.4052734375	1.43212890625	0.0	-11.39	-12.951116338358121	-0.4518882183656009	12.951116338358121	36.38301499782008	-13.631552036581352	0.1	0.01	5	0.03668115234375	-66.49881839909274
2014-02-01_22:41:55_583926	823081.6875	10.0	106.0	358.0	-343.0	24.442748091603054	-22.297709923664122	3.954198473282443	-0.0224609375	0.12060546875	0.867919921875	0.0	-23.12	-11.300319240541988	-0.3942888778974874	11.300319240541988	36.80236829987107	-44.48405226677859	0.1	0.01	5	0.03710986328125	-220.92220572684002
