datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-02-01_17:51:15_045378	517659.609375	21.11	0.6133761492841593	43.72970404456307	2.4621693052801574	0.0	43.72970404456307	13114.61469084794	1.017374204901398	42.98291015625	0.18638782755800565
2014-02-01_17:51:15_064492	519570.484375	21.13	0	0	0	0.0	0	13114.61469084794	-2.236584476075799	19.552001953125	0.019316923104689465
2014-02-01_17:51:15_108052	523927.3125	21.34	0.7213433776548015	43.74632955313517	2.342769606925259	0.0	43.74632955313517	15004.496712517086	1.012624770979772	43.200927734375	0.205050838629473
2014-02-01_17:51:15_127034	525824.5	21.38	0	0	0	0.0	0	15004.496712517086	-2.2646667911534295	19.31689453125	0.036811627567499394
2014-02-01_17:51:15_170381	530158.796875	21.6	0.8422565480996453	43.88413633993051	2.2358144502479815	0.0	43.88413633993051	16887.304012247965	1.0228436136703296	42.904052734375	0.2244036344399892
2014-02-01_17:51:15_189372	532058.5	21.66	0	0	0	0.0	0	16887.304012247965	-2.26673000224915	19.360107421875	0.05553654001002216
2014-02-01_17:51:15_233065	536427.90625	21.9	0.956043453335957	43.92485744172417	2.125884492142871	0.0	43.92485744172417	18774.442858235478	1.022390644640759	42.962890625	0.24325644655856515
2014-02-01_17:51:15_252115	538333.015625	21.97	0	0	0	0.0	0	18774.442858235478	-2.239713881256096	19.61181640625	0.07575873451954998
2014-02-01_17:51:15_295797	542701.59375	22.24	1.073730692777182	43.965755957801846	2.0095198912110543	0.0	43.965755957801846	20664.176061212736	1.0228892067385937	42.98193359375	0.2621827965448373
2014-02-01_17:51:15_339163	547037.59375	22.47	1.2005696052589974	43.99729840749547	1.8956954109139617	0.0	43.99729840749547	22588.789328342376	0.0007210708745365482	43.743896484375	0.23032367666790016
2014-02-01_17:51:15_358234	548944.90625	22.58	0	0	0	0.0	0	22588.789328342376	-2.304012353799065	19.095947265625	0.11068727559347054
2014-02-01_17:51:15_401539	553275.703125	22.88	1.325790041866787	43.99944023625701	1.803816638570549	0.0	43.99944023625701	24474.083702879612	1.0268692079342512	42.84814453125	0.30048424144913444
