datetime	reltime		adxlx	adxly	adxlz	gyrox	gyroy	gyroz	mpu_accelx	mpu_accely	mpu_accelz	distance	atan	angle	error	integral	derivative	Kp	Ki	Kd	pid_output	target_angleRate2	error2	integral2	derivative2	Kp2	Ki2	Kd2	pid_output2	pitch_offset_force	pitch_offset	dt	m1_pos	m2_pos	m1_percent	m2_percent	sleep_time	sensor_time	pid_time	motors_time	curses_time	sum_time
2014-06-12_22:21:12_614862	31408618	0.021691	-6	-49	-266	0.908	-32.915	0.429	-0.135	-0.071	-1.171	0	1.29	-0.5276024022	0.5276024022	1000	-32.9151908397	0.065	0	0	0.034	0.034	0	0	0	0.08	0	0	0	0	0.034	21.2478027344	242	246	0.06	0.069	-0.0114	0.0075	0.0041	0.0035	0.0052	0.0203
2014-06-12_22:21:12_636015	31429769	0.021151	-1	-40	-259	-1.641	-23.961	-0.838	-0.095	0.098	-1.142	0	0.22	-0.0134545483	0.0134545483	1000	-23.9609923664	0.065	0	0	0.001	0.001	0	0	0	0.08	0	0	0	0	0.001	21.2578125	242	246	0.06	0.069	-0.011	0.0074	0.0039	0.0033	0.0051	0.0197
2014-06-12_22:21:12_657500	31451251	0.021482	-6	5	-265	-0.763	-36.373	1.65	0.123	-0.277	-1.032	0	1.3	0.7613091591	-0.7613091591	984.0126935259	-36.3732061069	0.065	0	0	-0.049	-0.049	0	0	0	0.08	0	0	0	0	-0.049	20.9997558594	242	246	0.06	0.068	-0.0112	0.0075	0.0038	0.0034	0.0053	0.02
2014-06-12_22:21:12_678709	31472462	0.021211	-25	9	-246	-6.099	-38.724	0.398	0.069	-0.497	-1.066	0	5.8	1.6708895414	-1.6708895414	948.404715698	-38.724351145	0.065	0	0	-0.109	-0.109	0	0	0	0.08	0	0	0	0	-0.109	21.3107910156	243	245	0.061	0.068	-0.011	0.0075	0.0038	0.0033	0.0052	0.0198
2014-06-12_22:21:12_699801	31493601	0.021139	-18	31	-265	-0.725	-26.877	-2.121	0.215	-0.441	-0.985	0	3.89	2.2655000021	-2.2655000021	901.072026812	-26.8770229008	0.065	0	0	-0.147	-0.147	0	0	0	0.08	0	0	0	0	-0.147	20.8928222656	243	245	0.061	0.067	-0.0109	0.0075	0.0037	0.0036	0.005	0.0198
2014-06-12_22:21:12_721084	31514837	0.021236	4	10	-266	2.947	-30.74	0.261	-0.09	-0.277	-1.111	0	-0.86	2.8448611868	-2.8448611868	840.4534246004	-30.7396183206	0.065	0	0	-0.185	-0.185	0	0	0	0.08	0	0	0	0	-0.185	21.3081054688	243	245	0.062	0.067	-0.0109	0.0075	0.004	0.0033	0.005	0.0198
2014-06-12_22:21:12_743722	31537470	0.022633	4	21	-270	1.13	-29.587	4.192	-0.224	0.053	-1.3	0	-0.85	3.3897193909	-3.3897193909	768.1198251478	-29.5869465649	0.065	0	0	-0.22	-0.22	0	0	0	0.08	0	0	0	0	-0.22	21.3391113281	243	245	0.062	0.066	-0.0125	0.0075	0.005	0.0037	0.005	0.0212
2014-06-12_22:21:12_764817	31558616	0.021146	4	2	-254	1.672	-12.77	-1.22	-0.24	0.207	-1.271	0	-0.9	3.5698054586	-3.5698054586	692.264945291	-12.7701526718	0.065	0	0	-0.232	-0.232	0	0	0	0.08	0	0	0	0	-0.232	21.2490234375	243	245	0.062	0.066	-0.0109	0.0075	0.0038	0.0033	0.0051	0.0197
2014-06-12_22:21:12_786131	31579889	0.021273	-19	1	-272	-0.534	-20.411	-4.205	-0.318	0.339	-0.875	0	4	3.9972543179	-3.9972543179	608.5509633822	-20.4113740458	0.065	0	0	-0.26	-0.26	0	0	0	0.08	0	0	0	0	-0.26	20.9428710938	243	245	0.063	0.066	-0.011	0.0073	0.0039	0.0035	0.0051	0.0198
2014-06-12_22:21:12_807470	31601252	0.021363	11	10	-291	-2.74	-22.892	-1.296	0.153	0.16	-0.917	0	-2.16	4.352045764	-4.352045764	515.8171132383	-22.8922900763	0.065	0	0	-0.283	-0.283	0	0	0	0.08	0	0	0	0	-0.283	21.3081054688	243	244	0.063	0.066	-0.0112	0.0075	0.004	0.0033	0.0051	0.0199
2014-06-12_22:21:12_828731	31622482	0.02123	1	-21	-274	-2.687	-8.595	3.268	0.054	0.335	-1.208	0	-0.21	4.4388688914	-4.4388688914	421.9842365386	-8.5945801527	0.065	0	0	-0.289	-0.289	0	0	0	0.08	0	0	0	0	-0.289	21.1389160156	243	244	0.063	0.066	-0.0111	0.0076	0.0039	0.0034	0.005	0.0199
2014-06-12_22:21:12_849775	31643535	0.021053	-25	-34	-267	-5.053	-16.946	1.948	-0.059	0.154	-1.195	0	5.35	4.8043177314	-4.8043177314	321.5298938166	-16.9457251908	0.065	0	0	-0.312	-0.312	0	0	0	0.08	0	0	0	0	-0.312	20.9091796875	243	244	0.063	0.065	-0.0107	0.0075	0.0036	0.0034	0.005	0.0195
2014-06-12_22:21:12_871119	31664877	0.021342	-9	-59	-261	-1.038	-9.892	2.497	-0.091	-0.143	-1.045	0	1.98	4.9515198418	-4.9515198418	217.4440145648	-9.8922900763	0.065	0	0	-0.322	-0.322	0	0	0	0.08	0	0	0	0	-0.322	21.0209960938	244	244	0.063	0.065	-0.0111	0.0075	0.0039	0.0035	0.0051	0.02
2014-06-12_22:21:12_891955	31685713	0.020836	-9	-36	-273	-0.191	-3.366	1.81	-0.187	-0.109	-0.989	0	1.89	4.9594832335	-4.9594832335	113.3493531723	-3.3655725191	0.065	0	0	-0.322	-0.322	0	0	0	0.08	0	0	0	0	-0.322	20.9890136719	244	244	0.063	0.065	-0.0107	0.0075	0.0037	0.0033	0.0049	0.0194
2014-06-12_22:21:12_912937	31706696	0.020983	-7	-59	-277	0.45	-0.793	-0.831	-0.207	-0.25	-1.156	0	1.45	4.905243703	-4.905243703	12.3906715576	-0.7930534351	0.065	0	0	-0.319	-0.319	0	0	0	0.08	0	0	0	0	-0.319	20.5817871094	244	244	0.063	0.065	-0.0107	0.0075	0.0036	0.0034	0.0051	0.0196
2014-06-12_22:21:12_933891	31727729	0.021033	-39	-22	-284	2.779	8.299	-2.243	-0.174	-0.378	-0.997	0	7.82	4.7936769456	-4.7936769456	-87.7299995907	8.2985496183	0.065	0	0	-0.312	-0.312	0	0	0	0.08	0	0	0	0	-0.312	20.8859863281	243	244	0.063	0.065	-0.0107	0.0075	0.0036	0.0033	0.0051	0.0195
2014-06-12_22:21:12_955589	31749347	0.021618	-24	-17	-282	3.649	8.619	-3.342	-0.178	-0.367	-0.899	0	4.86	4.6148397097	-4.6148397097	-186.2144646071	8.6191603053	0.065	0	0	-0.3	-0.3	0	0	0	0.08	0	0	0	0	-0.3	21.3408203125	243	244	0.063	0.066	-0.0114	0.0075	0.0042	0.0035	0.0051	0.0203
2014-06-12_22:21:12_976783	31770541	0.021194	-14	-55	-273	1.817	12.314	-3.892	-0.156	0.172	-1.071	0	2.94	4.3263339172	-4.3263339172	-277.6082686082	12.3138167939	0.065	0	0	-0.281	-0.281	0	0	0	0.08	0	0	0	0	-0.281	21.125	243	244	0.063	0.066	-0.011	0.0075	0.0039	0.0033	0.0052	0.0199
2014-06-12_22:21:12_998046	31791838	0.021297	-15	-47	-272	0.931	8.054	-2.999	-0.205	0.179	-1.159	0	3.16	4.1369169832	-4.1369169832	-364.6239137965	8.0542748092	0.065	0	0	-0.269	-0.269	0	0	0	0.08	0	0	0	0	-0.269	21.0339355469	243	245	0.063	0.066	-0.0111	0.0075	0.0038	0.0033	0.0052	0.0198
2014-06-12_22:21:13_019172	31812928	0.02109	-21	-42	-264	0.16	5.016	0.345	-0.202	0.348	-0.948	0	4.55	4.0415462688	-4.0415462688	-449.7993040713	5.0161068702	0.065	0	0	-0.263	-0.263	0	0	0	0.08	0	0	0	0	-0.263	21.0749511719	243	245	0.063	0.066	-0.0109	0.0075	0.0037	0.0034	0.0051	0.0197
2014-06-12_22:21:13_040366	31834117	0.021189	15	-42	-276	-2.664	0.26	-0.548	-0.238	0.503	-0.787	0	-3.11	3.8931536082	-3.8931536082	-531.2760896182	0.2603816794	0.065	0	0	-0.253	-0.253	0	0	0	0.08	0	0	0	0	-0.253	20.9282226563	243	245	0.063	0.066	-0.011	0.0074	0.0038	0.0035	0.005	0.0197
2014-06-12_22:21:13_061478	31855238	0.021121	6	-49	-252	-2.038	9.176	0.749	-0.185	-0.213	-1.156	0	-1.36	3.5984063464	-3.5984063464	-607.1439542841	9.1764122137	0.065	0	0	-0.234	-0.234	0	0	0	0.08	0	0	0	0	-0.234	21.0837402344	243	245	0.062	0.066	-0.0109	0.0075	0.0038	0.0034	0.005	0.0197
2014-06-12_22:21:13_082706	31876460	0.021222	2	-29	-275	-0.466	10.329	-0.258	-0.016	-0.221	-1.201	0	-0.42	3.3050765511	-3.3050765511	-676.6990320933	10.3290839695	0.065	0	0	-0.215	-0.215	0	0	0	0.08	0	0	0	0	-0.215	21.044921875	243	245	0.062	0.067	-0.011	0.0076	0.0039	0.0034	0.005	0.0199
2014-06-12_22:21:13_103950	31897789	0.021329	-20	-57	-279	-1.13	8.184	3.452	0.018	-0.21	-1.054	0	4.1	3.1521796996	-3.1521796996	-743.0433337832	8.1840458015	0.065	0	0	-0.205	-0.205	0	0	0	0.08	0	0	0	0	-0.205	21.0471191406	243	245	0.062	0.067	-0.0111	0.0076	0.0039	0.0033	0.0051	0.0199
2014-06-12_22:21:13_125347	31919136	0.021347	2	-48	-267	-1.046	8.718	2.49	0.034	-0.332	-1.095	0	-0.43	2.9015487481	-2.9015487481	-803.8327635371	8.7183969466	0.065	0	0	-0.189	-0.189	0	0	0	0.08	0	0	0	0	-0.189	20.9506835938	243	245	0.062	0.067	-0.0111	0.0075	0.0037	0.0036	0.0051	0.0199
2014-06-12_22:21:13_146583	31940339	0.021203	16	-27	-265	2.771	15.886	2.215	-0.001	-0.37	-1.095	0	-3.46	2.4425842282	-2.4425842282	-855.8933215702	15.8863358779	0.065	0	0	-0.159	-0.159	0	0	0	0.08	0	0	0	0	-0.159	21.3137207031	243	245	0.062	0.067	-0.011	0.0076	0.0038	0.0033	0.0051	0.0198
2014-06-12_22:21:13_167948	31961704	0.021365	2	-38	-268	1.84	16.176	0.612	-0.107	-0.151	-1.12	0	-0.43	2.0506714527	-2.0506714527	-899.1641914392	16.1764122137	0.065	0	0	-0.133	-0.133	0	0	0	0.08	0	0	0	0	-0.133	21.1008300781	243	245	0.061	0.067	-0.0112	0.0075	0.0039	0.0034	0.0052	0.02
2014-06-12_22:21:13_189087	31982918	0.021214	-19	-49	-260	4.328	14.818	-2.67	-0.055	-0.262	-1.28	0	4.18	1.7864651573	-1.7864651573	-936.9067570773	14.8176335878	0.065	0	0	-0.116	-0.116	0	0	0	0.08	0	0	0	0	-0.116	21.126953125	243	245	0.061	0.068	-0.011	0.0075	0.0038	0.0034	0.005	0.0197
2014-06-12_22:21:13_210186	32003942	0.021024	-9	-48	-285	4.199	12.909	-4.22	-0.06	-0.364	-1.249	0	1.81	1.5221647173	-1.5221647173	-968.7611010895	12.9092366412	0.065	0	0	-0.099	-0.099	0	0	0	0.08	0	0	0	0	-0.099	20.9270019531	243	245	0.061	0.068	-0.0108	0.0075	0.0037	0.0035	0.005	0.0197
2014-06-12_22:21:13_231410	32025204	0.021262	-17	-29	-265	0.87	8.398	-3.556	-0.168	-0.32	-1.163	0	3.67	1.3913710395	-1.3913710395	-998.1388679308	8.3977862595	0.065	0	0	-0.09	-0.09	0	0	0	0.08	0	0	0	0	-0.09	21.1142578125	243	245	0.061	0.068	-0.011	0.0075	0.0039	0.0033	0.0051	0.0198
2014-06-12_22:21:13_252693	32046505	0.021301	6	-34	-261	-0.458	14.352	-1.693	-0.253	0.324	-0.988	0	-1.32	1.0441471147	-1.0441471147	-1000	14.3519847328	0.065	0	0	-0.068	-0.068	0	0	0	0.08	0	0	0	0	-0.068	20.8359375	243	245	0.061	0.068	-0.0112	0.0075	0.0037	0.0037	0.005	0.0199
2014-06-12_22:21:13_273938	32067780	0.021275	18	-60	-248	-3.458	4.764	2.223	-0.238	0.592	-0.608	0	-4.15	0.8399111027	-0.8399111027	-1000	4.7641984733	0.065	0	0	-0.055	-0.055	0	0	0	0.08	0	0	0	0	-0.055	21.4870605469	243	245	0.061	0.068	-0.0109	0.0074	0.0039	0.0033	0.005	0.0196
2014-06-12_22:21:13_295385	32089149	0.021369	-16	-53	-272	-0.565	8.512	2.963	-0.162	0.663	-0.829	0	3.37	0.7147488558	-0.7147488558	-1000	8.5122900763	0.065	0	0	-0.046	-0.046	0	0	0	0.08	0	0	0	0	-0.046	21.0617675781	242	246	0.06	0.068	-0.0112	0.0075	0.004	0.0034	0.0051	0.02
2014-06-12_22:21:13_316466	32110223	0.021074	-37	-51	-290	-1.855	8.215	-0.632	-0.142	0.521	-1.063	0	7.27	0.6768986242	-0.6768986242	-1000	8.2145801527	0.065	0	0	-0.044	-0.044	0	0	0	0.08	0	0	0	0	-0.044	20.9909667969	242	246	0.06	0.068	-0.011	0.0075	0.0037	0.0033	0.0051	0.0196
2014-06-12_22:21:13_337700	32131453	0.02123	-7	-71	-261	-2.405	16.039	-2.121	-0.054	-0.291	-1.052	0	1.54	0.3659095197	-0.3659095197	-1000	16.0390076336	0.065	0	0	-0.024	-0.024	0	0	0	0.08	0	0	0	0	-0.024	20.87890625	242	246	0.06	0.069	-0.0109	0.0075	0.0036	0.0034	0.0052	0.0197
2014-06-12_22:21:13_358802	32152592	0.021139	-14	-60	-252	-0.191	10.848	-1.854	-0.012	-0.402	-0.88	0	3.18	0.1979406447	-0.1979406447	-1000	10.8481679389	0.065	0	0	-0.013	-0.013	0	0	0	0.08	0	0	0	0	-0.013	21.09375	242	246	0.06	0.069	-0.011	0.0075	0.0038	0.0033	0.0052	0.0198
2014-06-12_22:21:13_380106	32173860	0.021268	-16	-66	-260	1.58	14.848	1.864	0.071	-0.311	-0.812	0	3.52	-0.042395493	0.042395493	-999.1060926871	14.8481679389	0.065	0	0	0.003	0.003	0	0	0	0.08	0	0	0	0	0.003	21.0849609375	242	246	0.06	0.069	-0.0111	0.0075	0.0038	0.0035	0.005	0.0198
2014-06-12_22:21:13_401267	32195023	0.021163	13	-57	-247	3.221	15.321	2.284	0.073	-0.225	-0.829	0	-3.01	-0.4186555152	0.4186555152	-990.2716027451	15.3214503817	0.065	0	0	0.027	0.027	0	0	0	0.08	0	0	0	0	0.027	21.1020507813	242	246	0.06	0.069	-0.0109	0.0075	0.0037	0.0034	0.0051	0.0197
2014-06-12_22:21:13_422674	32216424	0.021401	6	-35	-265	3.336	13.314	2.055	0.085	-0.28	-0.769	0	-1.3	-0.7102776443	0.7102776443	-975.3528242859	13.3138167939	0.065	0	0	0.046	0.046	0	0	0	0.08	0	0	0	0	0.046	21.0041503906	242	246	0.06	0.07	-0.0112	0.0075	0.0038	0.0036	0.0051	0.02
2014-06-12_22:21:13_443748	32237507	0.021083	6	-72	-270	3.137	9.94	1.658	-0.157	-0.294	-0.792	0	-1.27	-0.9296575497	0.9296575497	-955.4900189131	9.9397709924	0.065	0	0	0.06	0.06	0	0	0	0.08	0	0	0	0	0.06	21.3657226563	242	246	0.059	0.07	-0.0112	0.0075	0.004	0.0033	0.0049	0.0197
2014-06-12_22:21:13_465372	32259134	0.021627	-12	-42	-268	2.084	9.024	-2.77	-0.164	-0.322	-0.804	0	2.56	-1.0466704513	1.0466704513	-933.3706729811	9.023740458	0.065	0	0	0.068	0.068	0	0	0	0.08	0	0	0	0	0.068	21.1330566406	242	246	0.059	0.07	-0.011	0.0075	0.0038	0.0034	0.0052	0.0199
2014-06-12_22:21:13_486491	32280287	0.021153	14	-65	-253	0	13.68	-1.136	-0.127	-0.307	-0.987	0	-3.17	-1.3715528544	1.3715528544	-904.4732999872	13.6802290076	0.065	0	0	0.089	0.089	0	0	0	0.08	0	0	0	0	0.089	21.0690917969	242	246	0.059	0.07	-0.011	0.0075	0.0037	0.0033	0.0052	0.0197
2014-06-12_22:21:13_507923	32301674	0.021387	20	-60	-248	0.16	13.589	-2.075	-0.18	0.429	-1.125	0	-4.61	-1.7187785127	1.7187785127	-868.0197533681	13.5886259542	0.065	0	0	0.112	0.112	0	0	0	0.08	0	0	0	0	0.112	21.208984375	242	246	0.059	0.07	-0.0111	0.0076	0.0039	0.0035	0.005	0.02
2014-06-12_22:21:13_529093	32322850	0.021176	-14	-62	-260	-1.343	10.932	-2.793	-0.106	0.494	-1.142	0	3.08	-1.8497181816	1.8497181816	-828.8338169002	10.9321374046	0.065	0	0	0.12	0.12	0	0	0	0.08	0	0	0	0	0.12	21.1848144531	242	246	0.059	0.07	-0.0109	0.0075	0.0039	0.0032	0.0052	0.0198
2014-06-12_22:21:13_550313	32344066	0.021216	-24	-41	-278	-1.191	11.619	0.688	-0.072	0.523	-1.421	0	4.93	-1.9523493884	1.9523493884	-787.9727076061	11.6191603053	0.065	0	0	0.127	0.127	0	0	0	0.08	0	0	0	0	0.127	20.9291992188	242	246	0.059	0.07	-0.011	0.0075	0.0038	0.0034	0.0051	0.0198
2014-06-12_22:21:13_571123	32364877	0.020811	3	-58	-257	-2.954	7.665	0.559	-0.031	0.42	-1.127	0	-0.67	-2.0838758028	2.0838758028	-744.3634346115	7.6649618321	0.065	0	0	0.135	0.135	0	0	0	0.08	0	0	0	0	0.135	20.9270019531	242	246	0.059	0.071	-0.0106	0.0075	0.0037	0.0033	0.0049	0.0194
2014-06-12_22:21:13_592415	32386167	0.02129	27	-57	-242	-3.611	9.718	-0.266	-0.009	-0.27	-0.708	0	-6.37	-2.3686312955	2.3686312955	-694.8471279865	9.7183969466	0.065	0	0	0.154	0.154	0	0	0	0.08	0	0	0	0	0.154	20.9050292969	242	246	0.058	0.071	-0.0111	0.0076	0.0039	0.0035	0.005	0.02
2014-06-12_22:21:13_613709	32407469	0.021302	11	-23	-265	1.962	12.573	-0.625	0.085	-0.301	-0.531	0	-2.38	-2.6299795638	2.6299795638	-639.1013209228	12.5733587786	0.065	0	0	0.171	0.171	0	0	0	0.08	0	0	0	0	0.171	21.1962890625	242	246	0.058	0.071	-0.0111	0.0075	0.004	0.0033	0.005	0.0198
2014-06-12_22:21:13_634947	32428709	0.02124	3	-24	-259	2.221	10.97	2.139	0.117	-0.288	-0.569	0	-0.66	-2.8152281415	2.8152281415	-580.2942567104	10.9703053435	0.065	0	0	0.183	0.183	0	0	0	0.08	0	0	0	0	0.183	20.8889160156	242	247	0.058	0.071	-0.011	0.0075	0.0037	0.0034	0.0052	0.0198
2014-06-12_22:21:13_656582	32450341	0.021632	-5	-30	-292	2.428	15.505	2.948	0.069	-0.186	-0.728	0	0.98	-3.0636779432	3.0636779432	-514.8904171814	15.5046564885	0.065	0	0	0.199	0.199	0	0	0	0.08	0	0	0	0	0.199	21.3481445313	242	247	0.058	0.071	-0.0114	0.0075	0.0041	0.0033	0.0054	0.0203
2014-06-12_22:21:13_677987	32471738	0.021397	-6	-17	-278	1.405	12.741	1.497	0.058	-0.227	-0.883	0	1.24	-3.2441490093	3.2441490093	-445.656824078	12.7412977099	0.065	0	0	0.211	0.211	0	0	0	0.08	0	0	0	0	0.211	21.3410644531	241	247	0.058	0.071	-0.0112	0.0075	0.0039	0.0034	0.0051	0.0199
2014-06-12_22:21:13_699021	32492775	0.021037	2	-17	-271	0.473	13.573	1.398	-0.161	-0.21	-0.896	0	-0.42	-3.4676607097	3.4676607097	-372.6801753526	13.5733587786	0.065	0	0	0.225	0.225	0	0	0	0.08	0	0	0	0	0.225	21.044921875	241	247	0.058	0.072	-0.0108	0.0076	0.0037	0.0034	0.005	0.0197
2014-06-12_22:21:13_720306	32514061	0.021286	-30	-24	-281	1.702	10.115	-2.449	-0.115	-0.272	-1.339	0	6.09	-3.4848434802	3.4848434802	-299.4108307052	10.1153435115	0.065	0	0	0.227	0.227	0	0	0	0.08	0	0	0	0	0.227	21.0251464844	241	247	0.058	0.072	-0.011	0.0075	0.0039	0.0034	0.0051	0.0199
2014-06-12_22:21:13_742691	32536452	0.022391	0	-37	-254	0.687	1.314	-3.38	-0.068	-0.223	-1.143	0	0	-3.4416817004	3.4416817004	-228.4807621647	1.3138167939	0.065	0	0	0.224	0.224	0	0	0	0.08	0	0	0	0	0.224	20.6091308594	241	247	0.058	0.072	-0.0122	0.0075	0.0034	0.0034	0.0068	0.0211
2014-06-12_22:21:13_763619	32557371	0.020919	5	-11	-252	-1.42	-5.793	-2.472	-0.071	0.252	-1.04	0	-1.14	-3.2680736598	3.2680736598	-155.0799554255	-5.7930534351	0.065	0	0	0.212	0.212	0	0	0	0.08	0	0	0	0	0.212	22.4599609375	241	247	0.058	0.071	-0.0108	0.0075	0.0036	0.0035	0.0049	0.0195
2014-06-12_22:21:13_784849	32578608	0.021237	-22	-21	-272	-0.664	4.695	1.772	-0.003	0.313	-1.187	0	4.62	-3.2071443816	3.2071443816	-87.5286938939	4.6954961832	0.065	0	0	0.208	0.208	0	0	0	0.08	0	0	0	0	0.208	21.0627441406	242	247	0.058	0.071	-0.0109	0.0073	0.004	0.0033	0.0051	0.0197
2014-06-12_22:21:13_805942	32599699	0.021091	24	-44	-254	-1.275	6.917	1.902	0.009	0.413	-1.227	0	-5.4	-3.392472914	3.392472914	-16.7075088527	6.916870229	0.065	0	0	0.221	0.221	0	0	0	0.08	0	0	0	0	0.221	20.8759765625	241	247	0.058	0.072	-0.0109	0.0074	0.0038	0.0034	0.0051	0.0197
2014-06-12_22:21:13_826909	32620662	0.020963	2	-23	-254	-0.382	8.192	2.574	0.092	0.493	-1.02	0	-0.45	-3.5013006895	3.5013006895	56.4137710017	8.1916793893	0.065	0	0	0.228	0.228	0	0	0	0.08	0	0	0	0	0.228	20.8840332031	241	247	0.058	0.072	-0.0108	0.0075	0.0038	0.0033	0.0051	0.0197
2014-06-12_22:21:13_848377	32642138	0.021476	-10	-8	-263	2.313	2.68	1.597	0.07	-0.417	-0.932	0	2.18	-3.4433506727	3.4433506727	129.3403402171	2.6802290076	0.065	0	0	0.224	0.224	0	0	0	0.08	0	0	0	0	0.224	21.1789550781	241	247	0.058	0.072	-0.0113	0.0076	0.004	0.0034	0.0051	0.0201
2014-06-12_22:21:13_869165	32663000	0.020862	19	-4	-251	0.886	5.237	2.933	0.188	-0.3	-0.787	0	-4.33	-3.5681970134	3.5681970134	203.8151280286	5.237480916	0.065	0	0	0.232	0.232	0	0	0	0.08	0	0	0	0	0.232	20.8718261719	241	247	0.058	0.072	-0.0107	0.0075	0.0036	0.0034	0.0049	0.0194
2014-06-12_22:21:13_890403	32684157	0.021157	36	32	-271	0.58	7.482	0.139	0.131	-0.283	-1.093	0	-7.57	-3.8011390884	3.8011390884	283.1110097883	7.4817557252	0.065	0	0	0.247	0.247	0	0	0	0.08	0	0	0	0	0.247	20.8610839844	241	247	0.058	0.072	-0.0109	0.0075	0.0038	0.0035	0.005	0.0198
2014-06-12_22:21:13_911589	32705342	0.021185	18	4	-254	1.893	-0.587	-0.396	0.145	-0.349	-1.103	0	-4.05	-3.7940121899	3.7940121899	363.4568133442	-0.5869465649	0.065	0	0	0.247	0.247	0	0	0	0.08	0	0	0	0	0.247	21.1770019531	241	247	0.058	0.072	-0.011	0.0075	0.004	0.0034	0.005	0.0199
2014-06-12_22:21:13_932568	32726322	0.02098	-18	29	-282	-0.122	-3.625	0.299	0.093	-0.35	-0.991	0	3.65	-3.5712726015	3.5712726015	437.6540123461	-3.6251145038	0.065	0	0	0.232	0.232	0	0	0	0.08	0	0	0	0	0.232	20.7761230469	241	247	0.058	0.072	-0.0109	0.0076	0.0037	0.0034	0.0049	0.0196
2014-06-12_22:21:13_953801	32747559	0.021237	18	7	-256	-0.656	4.26	0.513	0.021	0.166	-0.947	0	-4.02	-3.6684608114	3.6684608114	515.1215871379	4.2603816794	0.065	0	0	0.238	0.238	0	0	0	0.08	0	0	0	0	0.238	21.1171875	241	247	0.058	0.072	-0.011	0.0075	0.0039	0.0033	0.005	0.0197
2014-06-12_22:21:13_975248	32769005	0.021446	-21	20	-272	-0.817	4.848	-1.35	-0.148	0.325	-0.955	0	4.42	-3.6073389771	3.6073389771	591.464011915	4.8481679389	0.065	0	0	0.234	0.234	0	0	0	0.08	0	0	0	0	0.234	21.1630859375	241	247	0.058	0.072	-0.0111	0.0074	0.0041	0.0034	0.0051	0.02
2014-06-12_22:21:13_996176	32789935	0.02093	39	7	-264	1.977	8.237	-1.648	-0.132	0.39	-0.952	0	-8.4	-3.8717331097	3.8717331097	672.2590284067	8.237480916	0.065	0	0	0.252	0.252	0	0	0	0.08	0	0	0	0	0.252	20.8679199219	241	247	0.057	0.072	-0.0108	0.0075	0.0037	0.0033	0.005	0.0195
2014-06-12_22:21:14_017518	32811274	0.021339	26	10	-259	1.527	3.367	-0.686	-0.112	0.365	-0.854	0	-5.73	-3.9780832393	3.9780832393	755.5919083336	3.3672519084	0.065	0	0	0.259	0.259	0	0	0	0.08	0	0	0	0	0.259	20.9479980469	241	247	0.057	0.072	-0.011	0.0075	0.0038	0.0034	0.0052	0.0199
2014-06-12_22:21:14_038617	32832377	0.021103	35	34	-265	0.489	2.97	-0.304	-0.057	-0.003	-1.185	0	-7.52	-4.1104989713	4.1104989713	842.4221849426	2.9703053435	0.065	0	0	0.267	0.267	0	0	0	0.08	0	0	0	0	0.267	21.1240234375	241	247	0.057	0.072	-0.0109	0.0075	0.0038	0.0033	0.0051	0.0197
2014-06-12_22:21:14_059758	32853513	0.021136	41	8	-270	-0.405	0.36	0.276	0.129	-0.154	-0.969	0	-8.64	-4.208397334	4.208397334	930.8529833174	0.3596183206	0.065	0	0	0.274	0.274	0	0	0	0.08	0	0	0	0	0.274	21.0129394531	241	247	0.057	0.072	-0.0109	0.0075	0.0038	0.0035	0.005	0.0198
2014-06-12_22:21:14_080668	32874429	0.020916	37	-12	-260	0.916	4.535	3.413	0.215	-0.389	-1.283	0	-8.1	-4.3785470505	4.3785470505	1000	4.5351908397	0.065	0	0	0.285	0.285	0	0	0	0.08	0	0	0	0	0.285	20.7719726563	241	247	0.057	0.072	-0.0107	0.0075	0.0037	0.0033	0.0051	0.0196
2014-06-12_22:21:14_101842	32895598	0.021169	32	-5	-267	0.763	8.833	2.91	0.2	-0.5	-1.207	0	-6.83	-4.6084412151	4.6084412151	1000	8.8329007634	0.065	0	0	0.3	0.3	0	0	0	0.08	0	0	0	0	0.3	20.8830566406	241	247	0.057	0.072	-0.011	0.0075	0.0038	0.0034	0.0051	0.0198
2014-06-12_22:21:14_122909	32916657	0.021059	36	-33	-262	-0.298	0.26	1.658	0.166	-0.519	-0.892	0	-7.82	-4.678142578	4.678142578	1000	0.2603816794	0.065	0	0	0.304	0.304	0	0	0	0.08	0	0	0	0	0.304	21.1010742188	241	247	0.057	0.072	-0.0109	0.0075	0.0039	0.0033	0.005	0.0197
2014-06-12_22:21:14_144316	32938080	0.021423	53	-24	-261	0.191	-6.014	1.459	0.132	0.021	-1.23	0	-11.48	-4.6907073647	4.6907073647	1000	-6.0144274809	0.065	0	0	0.305	0.305	0	0	0	0.08	0	0	0	0	0.305	20.9467773438	241	247	0.057	0.073	-0.0111	0.0075	0.0039	0.0034	0.0052	0.02
2014-06-12_22:21:14_165288	32959085	0.021005	56	-54	-268	-0.069	-1.801	-1.503	-0.109	0.014	-1.382	0	-11.8	-4.7958886563	4.7958886563	1000	-1.8006870229	0.065	0	0	0.312	0.312	0	0	0	0.08	0	0	0	0	0.312	21.0070800781	241	247	0.057	0.073	-0.0108	0.0075	0.0037	0.0033	0.0051	0.0196
