datetime	reltime	speed	x	y	z	d	error	integral	derivative	dt	diff_speed
2014-01-12_14:50:30_459528	4068219.40625	0.05	8.0	161.0	-179.0	0.0	161.0	-5.0840732509506314e+19	-8.723194407835034e-14	-137564284813161.94	0
2014-01-12_14:50:30_477313	4069997.90625	0.05	26.0	156.0	-212.0	0.0	156.0	-5.086219253793744e+19	3.634664336551965e-14	-137564284814901.62	0
2014-01-12_14:50:30_494862	4071752.71875	0.05	0.0	151.0	-183.0	0.0	151.0	-5.0882964744944755e+19	3.634664336505619e-14	-137564284816655.73	0
2014-01-12_14:50:30_512768	4073543.90625	0.05	33.0	179.0	-215.0	0.0	179.0	-5.090758875192725e+19	-2.035412028417127e-13	-137564284818414.28	0
2014-01-12_14:50:30_530381	4075305.296875	0.04	-23.0	144.0	-174.0	0.0	144.0	-5.092739800894135e+19	2.5442650354890685e-13	-137564284820162.88	0
2014-01-12_14:50:30_548163	4077083.109375	0.06	17.0	191.0	-233.0	0.0	191.0	-5.095367278734234e+19	-3.4165844761844114e-13	-137564284821925.06	0
2014-01-12_14:50:30_566041	4078871.109375	0.04	-12.0	132.0	-221.0	0.0	132.0	-5.097183127293906e+19	4.2889039168579757e-13	-137564284823668.97	0
2014-01-12_14:50:30_583759	4080645.703125	0.06	19.0	204.0	-211.0	0.0	204.0	-5.099989438704345e+19	-5.233916644234218e-13	-137564284825431.0	0
2014-01-12_14:50:30_601445	4082411.0	0.05	-7.0	151.0	-230.0	0.0	151.0	-5.102066659405236e+19	3.8527441964003696e-13	-137564284827209.81	0
2014-01-12_14:50:30_619383	4084205.40625	0.05	18.0	173.0	-204.0	0.0	173.0	-5.1044465215327764e+19	-1.599252307919443e-13	-137564284828958.81	0
2014-01-12_14:50:30_637192	4085986.0	0.04	1.0	143.0	-258.0	0.0	143.0	-5.106413690805856e+19	2.1807986016805233e-13	-137564284830712.94	0
2014-01-12_14:50:30_654841	4087750.90625	0.04	-22.0	141.0	-207.0	0.0	141.0	-5.108353347221994e+19	1.4538657344349936e-14	-137564284832481.25	0
2014-01-12_14:50:30_672462	4089512.390625	0.06	66.0	188.0	-238.0	0.0	188.0	-5.110939555776877e+19	-3.4165844758784333e-13	-137564284834244.86	0
2014-01-12_14:50:30_690082	4091274.3125	0.04	-5.0	123.0	-200.0	0.0	123.0	-5.1126315964803604e+19	4.725063636792998e-13	-137564284835996.17	0
2014-01-12_14:50:30_707909	4093058.015625	0.05	45.0	180.0	-253.0	0.0	180.0	-5.11510775360744e+19	-4.1435173429814085e-13	-137564284837737.56	0
2014-01-12_14:50:30_725610	4094827.703125	0.04	13.0	139.0	-248.0	0.0	139.0	-5.117019897166709e+19	2.980424755440132e-13	-137564284839478.7	0
2014-01-12_14:50:30_743291	4096596.6875	0.05	41.0	169.0	-195.0	0.0	169.0	-5.1193447335805256e+19	-2.1807986015135397e-13	-137564284841246.22	0
2014-01-12_14:50:30_760893	4098356.515625	0.05	34.0	181.0	-264.0	0.0	181.0	-5.121834647136184e+19	-8.72319440594319e-14	-137564284842996.2	0
2014-01-12_14:50:30_778581	4100125.40625	0.04	12.0	139.0	-256.0	0.0	139.0	-5.1237467906955256e+19	3.053118042041145e-13	-137564284844752.14	0
2014-01-12_14:50:30_796396	4101906.015625	0.05	58.0	179.0	-250.0	0.0	179.0	-5.126209191394278e+19	-2.907731468573877e-13	-137564284846490.16	0
2014-01-12_14:50:30_814564	4103723.5	0.05	5.0	164.0	-223.0	0.0	164.0	-5.128465245665789e+19	1.0903993007013218e-13	-137564284848241.53	0
2014-01-12_14:50:30_832316	4105498.59375	0.06	43.0	184.0	-235.0	0.0	184.0	-5.130996428507029e+19	-1.4538657342497866e-13	-137564284850005.47	0
2014-01-12_14:50:30_849881	4107258.203125	0.05	-41.0	151.0	-211.0	0.0	151.0	-5.133073649208291e+19	2.3988784614807825e-13	-137564284851804.12	0
2014-01-12_14:50:30_867719	4109038.8125	0.05	53.0	181.0	-226.0	0.0	181.0	-5.1355635627641405e+19	-2.1807986013183172e-13	-137564284853560.81	0
2014-01-12_14:50:30_885233	4110797.71875	0.04	-18.0	143.0	-226.0	0.0	143.0	-5.137530732037571e+19	2.7623448949682136e-13	-137564284855303.23	0
2014-01-12_14:50:30_903018	4112568.40625	0.06	19.0	200.0	-196.0	0.0	200.0	-5.1402820177347125e+19	-4.1435173423992413e-13	-137564284857065.44	0
2014-01-12_14:50:30_921024	4114369.515625	0.04	27.0	148.0	-239.0	0.0	148.0	-5.142317969150623e+19	3.780050908807444e-13	-137564284858812.42	0
2014-01-12_14:50:30_938895	4116156.40625	0.05	3.0	158.0	-252.0	0.0	158.0	-5.1444914848514195e+19	-7.269328670691164e-14	-137564284860560.64	0
2014-01-12_14:50:30_956712	4117937.5	0.06	42.0	185.0	-220.0	0.0	185.0	-5.147036424121373e+19	-1.9627187410612078e-13	-137564284862341.36	0
2014-01-12_14:50:30_974312	4119697.71875	0.04	-17.0	127.0	-205.0	0.0	127.0	-5.148783490539147e+19	4.2162106288921e-13	-137564284864109.7	0
2014-01-12_14:50:30_991934	4121460.203125	0.05	18.0	170.0	-231.0	0.0	170.0	-5.151122083381867e+19	-3.1258113282763903e-13	-137564284865877.42	0
2014-01-12_14:50:31_009752	4123249.203125	0.04	35.0	147.0	-223.0	0.0	147.0	-5.153144278369422e+19	1.6719455941731579e-13	-137564284867620.9	0
2014-01-12_14:50:31_027452	4125012.203125	0.04	-24.0	135.0	-199.0	0.0	135.0	-5.155001396215158e+19	8.723194404271255e-14	-137564284869362.52	0
2014-01-12_14:50:31_045134	4126794.703125	0.06	50.0	185.0	-209.0	0.0	185.0	-5.1575463354852745e+19	-3.6346643350661553e-13	-137564284871136.36	0
2014-01-12_14:50:31_062897	4128556.390625	0.04	-10.0	140.0	-205.0	0.0	140.0	-5.159472235473495e+19	3.271197901518062e-13	-137564284872880.64	0
2014-01-12_14:50:31_080609	4130327.609375	0.06	28.0	188.0	-210.0	0.0	188.0	-5.1620584440291385e+19	-3.4892777615745124e-13	-137564284874645.05	0
2014-01-12_14:50:31_098380	4132105.0	0.04	-22.0	141.0	-221.0	0.0	141.0	-5.163998100445896e+19	3.41658447483173e-13	-137564284876389.0	0
2014-01-12_14:50:31_116238	4133890.796875	0.06	35.0	187.0	-245.0	0.0	187.0	-5.166570552573117e+19	-3.3438911880902764e-13	-137564284878154.11	0
2014-01-12_14:50:31_133930	4135660.0	0.04	17.0	133.0	-193.0	0.0	133.0	-5.16840015756202e+19	3.9254374816212247e-13	-137564284879905.25	0
2014-01-12_14:50:31_151647	4137431.6875	0.06	50.0	190.0	-227.0	0.0	190.0	-5.171013878974772e+19	-4.1435173416580377e-13	-137564284881673.31	0
2014-01-12_14:50:31_169279	4139195.015625	0.04	-1.0	128.0	-258.0	0.0	128.0	-5.1727747018212794e+19	4.5069837750796043e-13	-137564284883419.47	0
2014-01-12_14:50:31_187160	4140983.015625	0.05	32.0	171.0	-174.0	0.0	171.0	-5.175127051092816e+19	-3.1258113278378714e-13	-137564284885176.25	0
2014-01-12_14:50:31_204773	4142744.5	0.05	37.0	152.0	-211.0	0.0	152.0	-5.177218028223097e+19	1.3811724471666674e-13	-137564284886920.08	0
2014-01-12_14:50:31_223477	4144614.90625	0.05	10.0	155.0	-164.0	0.0	155.0	-5.179350274638872e+19	-2.1807986007614228e-14	-137564284888689.6	0
2014-01-12_14:50:31_241252	4146391.703125	0.06	35.0	186.0	-229.0	0.0	186.0	-5.181908970337835e+19	-2.2534918874243101e-13	-137564284890469.67	0
2014-01-12_14:50:31_258929	4148160.0	0.04	-18.0	120.0	-170.0	0.0	120.0	-5.183559741756542e+19	4.797756921548633e-13	-137564284892316.6	0
2014-01-12_14:50:31_276708	4149937.890625	0.06	29.0	193.0	-239.0	0.0	193.0	-5.186214732454997e+19	-5.306609928312866e-13	-137564284894045.22	0
2014-01-12_14:50:31_294347	4151701.90625	0.05	13.0	165.0	-232.0	0.0	165.0	-5.1884845431557775e+19	2.0354120272721897e-13	-137564284895795.4	0
2014-01-12_14:50:31_311945	4153461.5	0.05	-29.0	164.0	-233.0	0.0	164.0	-5.190740597428098e+19	7.269328668736112e-15	-137564284897557.94	0
2014-01-12_14:50:31_330170	4155284.0	0.05	27.0	175.0	-235.0	0.0	175.0	-5.193147972413836e+19	-7.996261535508101e-14	-137564284899306.2	0
2014-01-12_14:50:31_347907	4157057.5	0.04	-18.0	136.0	-209.0	0.0	136.0	-5.1950188466884895e+19	2.8350381807352614e-13	-137564284901042.95	0
2014-01-12_14:50:31_365672	4158834.59375	0.06	49.0	191.0	-234.0	0.0	191.0	-5.197646324530134e+19	-3.998130767651042e-13	-137564284902850.42	0
2014-01-12_14:50:31_383258	4160592.609375	0.04	-26.0	133.0	-207.0	0.0	133.0	-5.199475929519365e+19	4.2162106276509456e-13	-137564284904605.44	0
2014-01-12_14:50:31_401017	4162368.609375	0.05	10.0	174.0	-213.0	0.0	174.0	-5.201869548076736e+19	-2.9804247539909937e-13	-137564284906365.03	0
2014-01-12_14:50:31_418982	4164165.40625	0.04	23.0	146.0	-183.0	0.0	146.0	-5.203877986636394e+19	2.035412027090001e-13	-137564284908108.72	0
2014-01-12_14:50:31_436840	4165951.296875	0.05	-6.0	154.0	-189.0	0.0	154.0	-5.2059964766240055e+19	-5.815462934468722e-14	-137564284909862.45	0
2014-01-12_14:50:31_454470	4167713.8125	0.05	54.0	174.0	-250.0	0.0	174.0	-5.2083900951814685e+19	-1.4538657335983753e-13	-137564284911641.8	0
2014-01-12_14:50:31_472133	4169480.703125	0.04	0.0	140.0	-211.0	0.0	140.0	-5.2103159951702565e+19	2.471571747085432e-13	-137564284913412.06	0
2014-01-12_14:50:31_489940	4171263.8125	0.05	35.0	181.0	-192.0	0.0	181.0	-5.212805908727221e+19	-2.980424753800551e-13	-137564284915155.11	0
2014-01-12_14:50:31_507747	4173042.203125	0.04	0.0	130.0	-265.0	0.0	130.0	-5.2145942444311405e+19	3.7073576205340625e-13	-137564284916903.19	0
2014-01-12_14:50:31_525585	4174825.59375	0.06	55.0	194.0	-275.0	0.0	194.0	-5.217262991558563e+19	-4.652370347277249e-13	-137564284918665.88	0
2014-01-12_14:50:31_543143	4176581.09375	0.04	-34.0	138.0	-213.0	0.0	138.0	-5.219161378690464e+19	4.070824053815412e-13	-137564284920429.22	0
2014-01-12_14:50:31_560734	4178341.203125	0.05	18.0	172.0	-226.0	0.0	172.0	-5.221527484391126e+19	-2.471571746927592e-13	-137564284922197.2	0
2014-01-12_14:50:31_578523	4180119.296875	0.05	5.0	165.0	-237.0	0.0	165.0	-5.223797295092371e+19	5.088530067139678e-14	-137564284923932.48	0
2014-01-12_14:50:31_596266	4181897.09375	0.05	15.0	163.0	-195.0	0.0	163.0	-5.226039592936659e+19	1.4538657334500455e-14	-137564284925676.7	0
2014-01-12_14:50:31_613879	4183655.3125	0.05	22.0	160.0	-225.0	0.0	160.0	-5.228240621495498e+19	2.1807986001471923e-14	-137564284927435.11	0
2014-01-12_14:50:31_631986	4185497.59375	0.05	-16.0	162.0	-178.0	0.0	162.0	-5.230469162911352e+19	-1.4538657334128498e-14	-137564284929196.14	0
2014-01-12_14:50:31_649836	4187257.59375	0.05	26.0	155.0	-200.0	0.0	155.0	-5.2326014093277815e+19	5.0885300668794804e-14	-137564284930966.72	0
2014-01-12_14:50:31_667681	4189035.203125	0.04	4.0	148.0	-247.0	0.0	148.0	-5.234637360744786e+19	5.088530066813131e-14	-137564284932760.44	0
2014-01-12_14:50:31_685570	4190824.109375	0.06	48.0	190.0	-236.0	0.0	190.0	-5.237251082158542e+19	-3.0531180400492203e-13	-137564284934502.25	0
2014-01-12_14:50:31_703157	4192582.296875	0.04	-22.0	145.0	-212.0	0.0	145.0	-5.239245764290118e+19	3.271197900010877e-13	-137564284936262.55	0
2014-01-12_14:50:31_720857	4194353.109375	0.05	8.0	161.0	-226.0	0.0	161.0	-5.24146054927762e+19	-1.1630925866555408e-13	-137564284938035.89	0
2014-01-12_14:50:31_739249	4196192.09375	0.06	38.0	191.0	-244.0	0.0	191.0	-5.24408802711997e+19	-2.1807985999515883e-13	-137564284939773.77	0
2014-01-12_14:50:31_756899	4197956.890625	0.05	-24.0	153.0	-244.0	0.0	153.0	-5.2461927606795756e+19	2.7623448932368005e-13	-137564284941527.3	0
2014-01-12_14:50:31_774587	4199725.203125	0.06	58.0	186.0	-218.0	0.0	186.0	-5.2487514563795214e+19	-2.3988784598844254e-13	-137564284943347.62	0
2014-01-12_14:50:31_792153	4201481.703125	0.04	-6.0	138.0	-212.0	0.0	138.0	-5.250649843511764e+19	3.489277759787548e-13	-137564284945095.86	0
2014-01-12_14:50:31_809814	4203255.296875	0.05	17.0	168.0	-231.0	0.0	168.0	-5.252960923498871e+19	-2.1807985998394552e-13	-137564284946847.1	0
2014-01-12_14:50:31_827545	4205021.09375	0.06	36.0	196.0	-224.0	0.0	196.0	-5.255657183483863e+19	-2.0354120264911278e-13	-137564284948583.84	0
2014-01-12_14:50:31_845119	4206786.609375	0.04	-18.0	138.0	-261.0	0.0	138.0	-5.2575555706161775e+19	4.216210626249196e-13	-137564284950340.98	0
2014-01-12_14:50:31_862825	4208549.5	0.06	20.0	184.0	-227.0	0.0	184.0	-5.260086753459296e+19	-3.3438911862930463e-13	-137564284952090.33	0
2014-01-12_14:50:31_880379	4210305.40625	0.05	43.0	181.0	-230.0	0.0	181.0	-5.26257666701696e+19	2.1807985997286552e-14	-137564284953836.33	0
2014-01-12_14:50:31_898011	4212071.203125	0.04	-7.0	146.0	-229.0	0.0	146.0	-5.264585105577312e+19	2.54426503298451e-13	-137564284955580.28	0
2014-01-12_14:50:31_915948	4213861.703125	0.05	1.0	166.0	-208.0	0.0	166.0	-5.266868672707604e+19	-1.4538657331156106e-13	-137564284957320.81	0
2014-01-12_14:50:31_933608	4215627.90625	0.05	52.0	170.0	-198.0	0.0	170.0	-5.269207265551908e+19	-2.907731466194329e-14	-137564284959066.2	0
2014-01-12_14:50:31_951326	4217399.6875	0.04	-7.0	134.0	-210.0	0.0	134.0	-5.271050626970383e+19	2.6169583195411634e-13	-137564284960839.39	0
2014-01-12_14:50:31_969115	4219178.515625	0.05	12.0	177.0	-232.0	0.0	177.0	-5.273485514814221e+19	-3.125811326078728e-13	-137564284962594.66	0
2014-01-12_14:50:31_986897	4220956.796875	0.05	23.0	165.0	-206.0	0.0	165.0	-5.275755325516132e+19	8.72319439824798e-14	-137564284964349.22	0
2014-01-12_14:50:32_004464	4222717.5	0.04	-43.0	148.0	-250.0	0.0	148.0	-5.27779127693363e+19	1.235785873069372e-13	-137564284966103.42	0
2014-01-12_14:50:32_022172	4224484.390625	0.06	45.0	185.0	-223.0	0.0	185.0	-5.280336216205536e+19	-2.689651606057694e-13	-137564284967866.33	0
2014-01-12_14:50:32_039839	4226251.203125	0.04	-4.0	136.0	-268.0	0.0	136.0	-5.2822070904811225e+19	3.5619710458150893e-13	-137564284969608.11	0
2014-01-12_14:50:32_057546	4228021.40625	0.05	-23.0	168.0	-206.0	0.0	168.0	-5.284518170468641e+19	-2.326185172747522e-13	-137564284971363.28	0
2014-01-12_14:50:32_075188	4229793.3125	0.06	67.0	191.0	-228.0	0.0	191.0	-5.287145648311628e+19	-1.6719455928910988e-13	-137564284973106.12	0
2014-01-12_14:50:32_092878	4231554.609375	0.04	-9.0	139.0	-221.0	0.0	139.0	-5.289057791872778e+19	3.78005090561848e-13	-137564284974865.78	0
2014-01-12_14:50:32_110533	4233319.8125	0.06	15.0	187.0	-176.0	0.0	187.0	-5.291630244001841e+19	-3.4892777589881205e-13	-137564284976613.17	0
2014-01-12_14:50:32_128151	4235082.09375	0.05	45.0	165.0	-244.0	0.0	165.0	-5.293900054703984e+19	1.5992523061826368e-13	-137564284978355.19	0
2014-01-12_14:50:32_146178	4236885.09375	0.04	-5.0	134.0	-187.0	0.0	134.0	-5.295743416122717e+19	2.2534918859559376e-13	-137564284980106.39	0
2014-01-12_14:50:32_163954	4238662.1875	0.05	35.0	181.0	-209.0	0.0	181.0	-5.298233329680889e+19	-3.41658447221253e-13	-137564284981847.66	0
2014-01-12_14:50:32_181591	4240425.609375	0.04	-8.0	128.0	-252.0	0.0	128.0	-5.299994152528679e+19	3.852744192019407e-13	-137564284983634.4	0
2014-01-12_14:50:32_199361	4242202.90625	0.06	54.0	203.0	-259.0	0.0	203.0	-5.302786707513882e+19	-5.451996498071035e-13	-137564284985391.45	0
2014-01-12_14:50:32_217028	4243969.390625	0.04	-27.0	134.0	-203.0	0.0	134.0	-5.3046300689327096e+19	5.015836778161677e-13	-137564284987137.81	0
2014-01-12_14:50:32_234768	4245743.515625	0.05	10.0	167.0	-246.0	0.0	167.0	-5.306927392492025e+19	-2.39887845908999e-13	-137564284988904.7	0
2014-01-12_14:50:32_253163	4247583.515625	0.05	5.0	164.0	-223.0	0.0	164.0	-5.309183446765871e+19	2.1807985991450916e-14	-137564284990647.39	0
2014-01-12_14:50:32_270964	4249363.5	0.05	10.0	175.0	-185.0	0.0	175.0	-5.311590821753239e+19	-7.996261530093843e-14	-137564284992450.8	0
2014-01-12_14:50:32_288638	4251131.015625	0.05	14.0	157.0	-235.0	0.0	157.0	-5.313750581027648e+19	1.3084791594530345e-13	-137564284994224.06	0
2014-01-12_14:50:32_306467	4252914.0	0.05	23.0	166.0	-180.0	0.0	166.0	-5.316034148158582e+19	-6.542395797181229e-14	-137564284995989.11	0
2014-01-12_14:50:32_324142	4254680.609375	0.04	-3.0	134.0	-185.0	0.0	134.0	-5.317877509577552e+19	2.326185172301566e-13	-137564284997735.88	0
2014-01-12_14:50:32_342074	4256477.09375	0.05	4.0	166.0	-229.0	0.0	166.0	-5.320161076708544e+19	-2.3261851722716794e-13	-137564284999503.3	0
2014-01-12_14:50:32_359875	4258254.1875	0.05	36.0	158.0	-216.0	0.0	158.0	-5.322334592411564e+19	5.815462930605259e-14	-137564285001252.34	0
2014-01-12_14:50:32_377617	4260028.1875	0.05	2.0	161.0	-179.0	0.0	161.0	-5.324549377400113e+19	-2.180798598948745e-14	-137564285003032.89	0
2014-01-12_14:50:32_395471	4261813.71875	0.04	27.0	147.0	-228.0	0.0	147.0	-5.326571572389683e+19	1.0177060128297675e-13	-137564285004787.44	0
2014-01-12_14:50:32_413218	4263588.59375	0.05	45.0	180.0	-215.0	0.0	180.0	-5.329047729519801e+19	-2.3988784587822497e-13	-137564285006552.16	0
2014-01-12_14:50:32_430836	4265350.703125	0.05	16.0	152.0	-223.0	0.0	152.0	-5.331138706651927e+19	2.0354120256073536e-13	-137564285008314.14	0
2014-01-12_14:50:32_448594	4267125.890625	0.05	-9.0	155.0	-217.0	0.0	155.0	-5.3332709530695836e+19	-2.180798598837202e-14	-137564285010069.0	0
2014-01-12_14:50:32_466223	4268888.8125	0.05	64.0	167.0	-200.0	0.0	167.0	-5.335568276629281e+19	-8.723194395237967e-14	-137564285011816.95	0
2014-01-12_14:50:32_483851	4270651.90625	0.04	-22.0	135.0	-224.0	0.0	135.0	-5.337425394476964e+19	2.3261851720337837e-13	-137564285013571.81	0
2014-01-12_14:50:32_501544	4272421.3125	0.05	15.0	173.0	-217.0	0.0	173.0	-5.339805256607729e+19	-2.7623448917550526e-13	-137564285015318.08	0
2014-01-12_14:50:32_519188	4274185.796875	0.05	20.0	174.0	-229.0	0.0	174.0	-5.342198875167026e+19	-7.269328662421094e-15	-137564285017062.9	0
2014-01-12_14:50:32_536834	4275950.59375	0.04	-13.0	131.0	-209.0	0.0	131.0	-5.344000967300773e+19	3.1258113248012643e-13	-137564285018814.73	0
2014-01-12_14:50:32_554718	4277738.8125	0.06	44.0	189.0	-230.0	0.0	189.0	-5.346600932287662e+19	-4.216210624096975e-13	-137564285020562.52	0
2014-01-12_14:50:32_572878	4279554.703125	0.05	-4.0	151.0	-222.0	0.0	151.0	-5.348678152991498e+19	2.762344891614682e-13	-137564285022308.52	0
2014-01-12_14:50:32_590589	4281326.0	0.05	20.0	171.0	-253.0	0.0	171.0	-5.351030502265411e+19	-1.4538657324095435e-13	-137564285024128.66	0
2014-01-12_14:50:32_608197	4283086.296875	0.05	48.0	179.0	-191.0	0.0	179.0	-5.353492902967375e+19	-5.815462929564329e-14	-137564285025875.45	0
2014-01-12_14:50:32_625890	4284863.203125	0.04	3.0	123.0	-186.0	0.0	123.0	-5.3551849436732146e+19	4.070824050643075e-13	-137564285027631.16	0
2014-01-12_14:50:32_643710	4286638.0	0.05	-14.0	157.0	-198.0	0.0	157.0	-5.357344702948176e+19	-2.4715717450020506e-13	-137564285029370.22	0
2014-01-12_14:50:32_661621	4288428.59375	0.05	27.0	166.0	-188.0	0.0	166.0	-5.359628270079693e+19	-6.542395795509667e-14	-137564285031136.38	0
2014-01-12_14:50:32_679332	4290203.09375	0.04	-27.0	130.0	-226.0	0.0	130.0	-5.361416605785121e+19	2.616958318170472e-13	-137564285032891.81	0
2014-01-12_14:50:32_697075	4291974.5	0.05	11.0	180.0	-212.0	0.0	180.0	-5.363892762915745e+19	-3.634664330745053e-13	-137564285034680.86	0
2014-01-12_14:50:32_714668	4293733.8125	0.05	32.0	167.0	-232.0	0.0	167.0	-5.366190086475853e+19	9.450127259817606e-14	-137564285036420.88	0
2014-01-12_14:50:32_732270	4295493.609375	0.04	-52.0	139.0	-216.0	0.0	139.0	-5.368102230037883e+19	2.0354120251655872e-13	-137564285038171.14	0
2014-01-12_14:50:32_750004	4297267.0	0.05	39.0	171.0	-218.0	0.0	171.0	-5.370454579312066e+19	-2.3261851715882684e-13	-137564285039918.39	0
2014-01-12_14:50:32_767711	4299038.0	0.04	21.0	134.0	-229.0	0.0	134.0	-5.372297940731624e+19	2.689651604614984e-13	-137564285041654.84	0
2014-01-12_14:50:32_785462	4300813.109375	0.04	-6.0	143.0	-170.0	0.0	143.0	-5.374265110007745e+19	-6.542395794925856e-14	-137564285043411.92	0
2014-01-12_14:50:32_803067	4302573.609375	0.05	54.0	180.0	-251.0	0.0	180.0	-5.3767412671385575e+19	-2.689651604546352e-13	-137564285045165.1	0
2014-01-12_14:50:32_820739	4304340.703125	0.04	24.0	139.0	-196.0	0.0	139.0	-5.37865341070071e+19	2.980424750945727e-13	-137564285046922.17	0
2014-01-12_14:50:32_838482	4306115.5	0.05	14.0	162.0	-176.0	0.0	162.0	-5.380881952118498e+19	-1.67194559197276e-13	-137564285048665.19	0
2014-01-12_14:50:32_856290	4307895.796875	0.06	75.0	187.0	-229.0	0.0	187.0	-5.3834544042489405e+19	-1.8173321651646736e-13	-137564285050414.42	0
2014-01-12_14:50:32_873802	4309654.3125	0.04	-4.0	142.0	-245.0	0.0	142.0	-5.385407817096682e+19	3.2711978972543104e-13	-137564285052184.97	0
2014-01-12_14:50:32_892207	4311487.296875	0.05	5.0	172.0	-200.0	0.0	172.0	-5.3877739227996094e+19	-2.1807985981418288e-13	-137564285053932.98	0
2014-01-12_14:50:32_909874	4313254.09375	0.05	50.0	181.0	-232.0	0.0	181.0	-5.390263836359118e+19	-6.542395794341243e-14	-137564285055704.34	0
2014-01-12_14:50:32_927882	4315054.609375	0.04	-37.0	137.0	-218.0	0.0	137.0	-5.392148467064406e+19	3.19850461052534e-13	-137564285057488.78	0
2014-01-12_14:50:32_945501	4316820.40625	0.05	30.0	171.0	-215.0	0.0	171.0	-5.394500816338919e+19	-2.471571744465423e-13	-137564285059238.16	0
2014-01-12_14:50:32_963187	4318613.1875	0.05	28.0	174.0	-226.0	0.0	174.0	-5.39689443489898e+19	-2.1807985980294652e-14	-137564285061020.86	0
2014-01-12_14:50:32_981124	4320379.5	0.04	-40.0	143.0	-190.0	0.0	143.0	-5.398861604175378e+19	2.2534918846017073e-13	-137564285062775.3	0
2014-01-12_14:50:32_998843	4322151.0	0.06	33.0	185.0	-178.0	0.0	185.0	-5.4014065434490724e+19	-3.0531180371628896e-13	-137564285064551.61	0
2014-01-12_14:50:33_016541	4323921.203125	0.05	35.0	179.0	-220.0	0.0	179.0	-5.403868944151759e+19	4.3615971958917355e-14	-137564285066294.17	0
2014-01-12_14:50:33_034135	4325683.59375	0.05	2.0	153.0	-239.0	0.0	153.0	-5.405973677713301e+19	1.8900254515289795e-13	-137564285068048.7	0
2014-01-12_14:50:33_052010	4327468.515625	0.05	32.0	181.0	-208.0	0.0	181.0	-5.408463591273064e+19	-2.0354120246976193e-13	-137564285069798.97	0
2014-01-12_14:50:33_070228	4329290.296875	0.05	55.0	175.0	-226.0	0.0	175.0	-5.410870966261816e+19	4.3615971957252745e-14	-137564285071544.33	0
2014-01-12_14:50:33_087872	4331058.3125	0.04	-10.0	139.0	-214.0	0.0	139.0	-5.412783109824335e+19	2.61695831740158e-13	-137564285073309.77	0
2014-01-12_14:50:33_105606	4332827.703125	0.06	45.0	200.0	-240.0	0.0	200.0	-5.415534395525838e+19	-4.434290482205377e-13	-137564285075121.84	0
2014-01-12_14:50:33_123336	4334600.5	0.05	34.0	177.0	-196.0	0.0	177.0	-5.417969283371698e+19	1.6719455916300122e-13	-137564285076865.77	0
2014-01-12_14:50:33_140944	4336361.1875	0.04	-29.0	139.0	-243.0	0.0	139.0	-5.419881426934291e+19	2.7623448904838607e-13	-137564285078623.2	0
2014-01-12_14:50:33_158937	4338160.015625	0.06	31.0	195.0	-208.0	0.0	195.0	-5.422563930493358e+19	-4.0708240490823625e-13	-137564285080371.9	0
2014-01-12_14:50:33_176563	4339922.71875	0.05	27.0	169.0	-223.0	0.0	169.0	-5.4248887669112455e+19	1.8900254513357376e-13	-137564285082113.69	0
2014-01-12_14:50:33_193998	4341673.390625	0.04	-28.0	141.0	-254.0	0.0	141.0	-5.426828423330928e+19	2.0354120244890326e-13	-137564285083896.39	0
2014-01-12_14:50:33_211754	4343441.890625	0.06	35.0	186.0	-257.0	0.0	186.0	-5.429387119033521e+19	-3.271197896458767e-13	-137564285085640.1	0
2014-01-12_14:50:33_229567	4345226.5	0.05	72.0	176.0	-216.0	0.0	176.0	-5.431808250451059e+19	7.269328658705636e-14	-137564285087373.98	0
2014-01-12_14:50:33_247282	4346995.203125	0.04	-4.0	146.0	-207.0	0.0	146.0	-5.43381668901336e+19	2.1807985975839472e-13	-137564285089124.05	0
2014-01-12_14:50:33_264950	4348761.703125	0.06	27.0	184.0	-255.0	0.0	184.0	-5.436347871859033e+19	-2.7623448902374973e-13	-137564285090892.05	0
2014-01-12_14:50:33_282664	4350533.40625	0.05	33.0	171.0	-181.0	0.0	171.0	-5.438700221134117e+19	9.450127255955338e-14	-137564285092643.4	0
2014-01-12_14:50:33_300202	4352286.59375	0.05	-39.0	151.0	-258.0	0.0	151.0	-5.4407774418390426e+19	1.4538657316668674e-13	-137564285094400.4	0
2014-01-12_14:50:33_318003	4354067.484375	0.05	10.0	171.0	-218.0	0.0	171.0	-5.443129791114187e+19	-1.453865731648463e-13	-137564285096141.83	0
2014-01-12_14:50:33_335708	4355837.390625	0.05	42.0	165.0	-261.0	0.0	165.0	-5.445399601818302e+19	4.361597194890218e-14	-137564285097881.92	0
2014-01-12_14:50:33_353193	4357586.09375	0.04	-51.0	132.0	-220.0	0.0	132.0	-5.4472154503816176e+19	2.398878457158855e-13	-137564285099646.14	0
2014-01-12_14:50:33_370961	4359362.90625	0.05	29.0	176.0	-225.0	0.0	176.0	-5.449636581799402e+19	-3.198504609504452e-13	-137564285101396.1	0
2014-01-12_14:50:33_388669	4361133.90625	0.05	27.0	159.0	-261.0	0.0	159.0	-5.4518238539325415e+19	1.2357858718384059e-13	-137564285103131.17	0
2014-01-12_14:50:33_406414	4362908.296875	0.05	-20.0	157.0	-187.0	0.0	157.0	-5.453983613208688e+19	1.4538657315560378e-14	-137564285104887.06	0
